3#__tn,3$__tt,5$__idx,1$__cid
idx__4007,tt__cute_ftp_win_95_98_me_nt_2000_xp,1,1.0
tt__cute_ftp_win_95_98_me_nt_2000_xp,cid__1_title,1.0,1
idx__4008,tn__74,1,1
tn__74,cid__1_price,1,1
idx__4008,tt__systematic_software_testing_by_rick_d_craig_9781580535083,1,1.0
tt__systematic_software_testing_by_rick_d_craig_9781580535083,cid__1_title,1.0,1
idx__4009,tn__24,1,1
tn__24,cid__1_price,1,1
idx__4009,tt__software_requirements_by_karl_eugene_wiegers_9780735618794,1,1.0
tt__software_requirements_by_karl_eugene_wiegers_9780735618794,cid__1_title,1.0,1
idx__4010,tn__90,1,1
tn__90,cid__1_price,1,1
idx__4010,tt__modeling_software_with_finite_state_machines_a_practical_approach,1,1.0
tt__modeling_software_with_finite_state_machines_a_practical_approach,cid__1_title,1.0,1
idx__4011,tn__80,1,1
tn__80,cid__1_price,1,1
idx__4011,tt__software_requirements_specification_design_and_implementation_9780849319921,1,1.0
tt__software_requirements_specification_design_and_implementation_9780849319921,cid__1_title,1.0,1
idx__4012,tn__649,1,1
tn__649,cid__1_price,1,1
idx__4012,tt__adobe_photoshop_cs3_mac_os_x_v_1048,1,1.0
tt__adobe_photoshop_cs3_mac_os_x_v_1048,cid__1_title,1.0,1
idx__4013,tn__9,1,1
tn__9,cid__1_price,1,1
idx__4013,tt__cms_products_dtsftw_bounceback_data_transfer_software_license_media_migration_1_user_s_license_media_standard_pc,1,1.0
tt__cms_products_dtsftw_bounceback_data_transfer_software_license_media_migration_1_user_s_license_media_standard_pc,cid__1_title,1.0,1
idx__4014,tn__48,1,1
tn__48,cid__1_price,1,1
idx__4014,tt__software_test_automation_effective_use_of_test_execution_tools,1,1.0
tt__software_test_automation_effective_use_of_test_execution_tools,cid__1_title,1.0,1
idx__4015,tn__45,1,1
tn__45,cid__1_price,1,1
idx__4015,tt__software_requirements_using_the_unified_process_a_practical_approach,1,1.0
tt__software_requirements_using_the_unified_process_a_practical_approach,cid__1_title,1.0,1
idx__4016,tn__92,1,1
tn__92,cid__1_price,1,1
idx__4016,tt__software_engineering_with_reusable_components_by_j_sametinger_9783540626954,1,1.0
tt__software_engineering_with_reusable_components_by_j_sametinger_9783540626954,cid__1_title,1.0,1
idx__4017,tn__10016,1,1
tn__10016,cid__1_price,1,1
idx__4017,tt__microsoft_12100324_visual_studio_team_suite_2005_with_msdn_premium_subscriptions_complete_product_software_development_standard_1_user_s_complete_product_english_pc_free_shipping,1,1.0
tt__microsoft_12100324_visual_studio_team_suite_2005_with_msdn_premium_subscriptions_complete_product_software_development_standard_1_user_s_complete_product_english_pc_free_shipping,cid__1_title,1.0,1
idx__4018,tt__sage_software,1,1.0
tt__sage_software,cid__1_manufacturer,1.0,1
idx__4018,tn__226,1,1
tn__226,cid__1_price,1,1
idx__4018,tt__sage_software_acts2005rt_act_70_2005,1,1.0
tt__sage_software_acts2005rt_act_70_2005,cid__1_title,1.0,1
idx__4019,tn__60,1,1
tn__60,cid__1_price,1,1
idx__4019,tt__intervideo_windvd_8_platinum_pc,1,1.0
tt__intervideo_windvd_8_platinum_pc,cid__1_title,1.0,1
idx__4020,tn__60,1,1
tn__60,cid__1_price,1,1
idx__4020,tt__b_w_portrait_family_digital_filter_set_plugin_software_filters_for_photoshop_for_macintosh_windows,1,1.0
tt__b_w_portrait_family_digital_filter_set_plugin_software_filters_for_photoshop_for_macintosh_windows,cid__1_title,1.0,1
idx__4021,tn__65,1,1
tn__65,cid__1_price,1,1
idx__4021,tt__managing_the_change_software_configuration_change_management_by_michael_haug,1,1.0
tt__managing_the_change_software_configuration_change_management_by_michael_haug,cid__1_title,1.0,1
idx__4022,tn__112,1,1
tn__112,cid__1_price,1,1
idx__4022,tt__system_software_an_introduction_to_systems_programming_by_leland_l_beck,1,1.0
tt__system_software_an_introduction_to_systems_programming_by_leland_l_beck,cid__1_title,1.0,1
idx__4023,tt__onone_software,1,1.0
tt__onone_software,cid__1_manufacturer,1.0,1
idx__4023,tn__159,1,1
tn__159,cid__1_price,1,1
idx__4023,tt__onone_software_ice10770_intellihance_pro_41_macwin_buy_now_and_get_free_cs3_compatibility_upgrades,1,1.0
tt__onone_software_ice10770_intellihance_pro_41_macwin_buy_now_and_get_free_cs3_compatibility_upgrades,cid__1_title,1.0,1
idx__4024,tn__24,1,1
tn__24,cid__1_price,1,1
idx__4024,tt__lessons_learned_in_software_testing_by_cem_kaner_9780471081128,1,1.0
tt__lessons_learned_in_software_testing_by_cem_kaner_9780471081128,cid__1_title,1.0,1
idx__4025,tt__aec_software,1,1.0
tt__aec_software,cid__1_manufacturer,1.0,1
idx__4025,tn__86,1,1
tn__86,cid__1_price,1,1
idx__4025,tt__aec_software_1018001000132_fasttrack_schedule_8_pda,1,1.0
tt__aec_software_1018001000132_fasttrack_schedule_8_pda,cid__1_title,1.0,1
idx__4026,tn__27,1,1
tn__27,cid__1_price,1,1
idx__4026,tt__getting_results_from_software_development_teams,1,1.0
tt__getting_results_from_software_development_teams,cid__1_title,1.0,1
idx__4027,tn__50,1,1
tn__50,cid__1_price,1,1
idx__4027,tt__software_product_line_engineering_a_familybased_software_development_process,1,1.0
tt__software_product_line_engineering_a_familybased_software_development_process,cid__1_title,1.0,1
idx__4028,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4028,tt__software_testing,1,1.0
tt__software_testing,cid__1_title,1.0,1
idx__4029,tn__74,1,1
tn__74,cid__1_price,1,1
idx__4029,tt__software_measurement_and_estimation_a_practical_approach,1,1.0
tt__software_measurement_and_estimation_a_practical_approach,cid__1_title,1.0,1
idx__4030,tn__205,1,1
tn__205,cid__1_price,1,1
idx__4030,tt__software_architectures_and_component_technology_9780792375760,1,1.0
tt__software_architectures_and_component_technology_9780792375760,cid__1_title,1.0,1
idx__4031,tn__54,1,1
tn__54,cid__1_price,1,1
idx__4031,tt__function_point_analysis_measurement_practices_for_successful_software_projects,1,1.0
tt__function_point_analysis_measurement_practices_for_successful_software_projects,cid__1_title,1.0,1
idx__4032,tn__43,1,1
tn__43,cid__1_price,1,1
idx__4032,tt__visual_modeling_with_rational_software_architect_and_uml,1,1.0
tt__visual_modeling_with_rational_software_architect_and_uml,cid__1_title,1.0,1
idx__4033,tn__40,1,1
tn__40,cid__1_price,1,1
idx__4033,tt__bling_software_limited_safekeeper_plus,1,1.0
tt__bling_software_limited_safekeeper_plus,cid__1_title,1.0,1
idx__4034,tn__263,1,1
tn__263,cid__1_price,1,1
idx__4034,tt__sony_creative_software_vegas43_dvd_production_suite_v_70_complete_product,1,1.0
tt__sony_creative_software_vegas43_dvd_production_suite_v_70_complete_product,cid__1_title,1.0,1
idx__4035,tt__onone_software,1,1.0
tt__onone_software,cid__1_manufacturer,1.0,1
idx__4035,tn__70,1,1
tn__70,cid__1_price,1,1
idx__4035,tt__onone_software_mpr40212_mask_pro_40_upgrade_buy_now_and_get_free_cs3_compatibility_upgrades,1,1.0
tt__onone_software_mpr40212_mask_pro_40_upgrade_buy_now_and_get_free_cs3_compatibility_upgrades,cid__1_title,1.0,1
idx__4036,tn__174,1,1
tn__174,cid__1_price,1,1
idx__4036,tt__dlink_vpn_client_software_5user_license_ds605_ds605,1,1.0
tt__dlink_vpn_client_software_5user_license_ds605_ds605,cid__1_title,1.0,1
idx__4037,tn__43,1,1
tn__43,cid__1_price,1,1
idx__4037,tt__dlink_vpn_client_software_1user_license_ds601_ds601,1,1.0
tt__dlink_vpn_client_software_1user_license_ds601_ds601,cid__1_title,1.0,1
idx__4038,tn__40,1,1
tn__40,cid__1_price,1,1
idx__4038,tt__mariner_software_macjournal_v4,1,1.0
tt__mariner_software_macjournal_v4,cid__1_title,1.0,1
idx__4039,tn__60,1,1
tn__60,cid__1_price,1,1
idx__4039,tt__kaspersky_antivirus_60_pc,1,1.0
tt__kaspersky_antivirus_60_pc,cid__1_title,1.0,1
idx__4040,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4040,tn__25,1,1
tn__25,cid__1_price,1,1
idx__4040,tt__abacus_software_s482_scenic_railway_addon_for_pc,1,1.0
tt__abacus_software_s482_scenic_railway_addon_for_pc,cid__1_title,1.0,1
idx__4041,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4041,tn__33,1,1
tn__33,cid__1_price,1,1
idx__4041,tt__abacus_software_s461_train_sim_modeller_for_pc,1,1.0
tt__abacus_software_s461_train_sim_modeller_for_pc,cid__1_title,1.0,1
idx__4042,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4042,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4042,tt__abacus_software_1557555117_flight_deck_iii_for_pc,1,1.0
tt__abacus_software_1557555117_flight_deck_iii_for_pc,cid__1_title,1.0,1
idx__4043,tn__299,1,1
tn__299,cid__1_price,1,1
idx__4043,tt__apple_final_cut_express_hd_35_video_editing_software_for_mac_av_production_software,1,1.0
tt__apple_final_cut_express_hd_35_video_editing_software_for_mac_av_production_software,cid__1_title,1.0,1
idx__4044,tn__2070,1,1
tn__2070,cid__1_price,1,1
idx__4044,tt__microsoft_12200411_visual_studio_2005_team_edition_for_software_testers_with_msdn_premium_subscription_renewal_complete_product_programming_tool_standard_1_user_s_complete_product_english_pc_free_shipping,1,1.0
tt__microsoft_12200411_visual_studio_2005_team_edition_for_software_testers_with_msdn_premium_subscription_renewal_complete_product_programming_tool_standard_1_user_s_complete_product_english_pc_free_shipping,cid__1_title,1.0,1
idx__4045,tn__999,1,1
tn__999,cid__1_price,1,1
idx__4045,tt__apple_xsan_14_san_data_storage_consolidation_and_file_sharing_software_apple_mac_software,1,1.0
tt__apple_xsan_14_san_data_storage_consolidation_and_file_sharing_software_apple_mac_software,cid__1_title,1.0,1
idx__4046,tn__100,1,1
tn__100,cid__1_price,1,1
idx__4046,tt__canopus_let_s_edit_video_editing_software_win_consumer_video_editing_software,1,1.0
tt__canopus_let_s_edit_video_editing_software_win_consumer_video_editing_software,cid__1_title,1.0,1
idx__4047,tn__20,1,1
tn__20,cid__1_price,1,1
idx__4047,tt__iparrot_spanishenglish_phrase_translator_software_for_ipod_ipod_software,1,1.0
tt__iparrot_spanishenglish_phrase_translator_software_for_ipod_ipod_software,cid__1_title,1.0,1
idx__4048,tn__100,1,1
tn__100,cid__1_price,1,1
idx__4048,tt__pinnacle_studio_plus_v11_video_editing_software_for_windows_consumer_video_editing_software,1,1.0
tt__pinnacle_studio_plus_v11_video_editing_software_for_windows_consumer_video_editing_software,cid__1_title,1.0,1
idx__4049,tn__50,1,1
tn__50,cid__1_price,1,1
idx__4049,tt__pinnacle_studio_v11_video_editing_software_for_windows_consumer_video_editing_software,1,1.0
tt__pinnacle_studio_v11_video_editing_software_for_windows_consumer_video_editing_software,cid__1_title,1.0,1
idx__4050,tn__20,1,1
tn__20,cid__1_price,1,1
idx__4050,tt__iparrot_thaienglish_phrase_translator_software_for_ipod_ipod_software,1,1.0
tt__iparrot_thaienglish_phrase_translator_software_for_ipod_ipod_software,cid__1_title,1.0,1
idx__4051,tn__550,1,1
tn__550,cid__1_price,1,1
idx__4051,tt__sony_vegas7_0_dvd_editing_software_with_sound_forge_8_for_windows_professional_editing_software,1,1.0
tt__sony_vegas7_0_dvd_editing_software_with_sound_forge_8_for_windows_professional_editing_software,cid__1_title,1.0,1
idx__4052,tt__palmspring_software,1,1.0
tt__palmspring_software,cid__1_manufacturer,1.0,1
idx__4052,tn__24,1,1
tn__24,cid__1_price,1,1
idx__4052,tt__palmspring_software_523_oxford_american_desk_dictionary,1,1.0
tt__palmspring_software_523_oxford_american_desk_dictionary,cid__1_title,1.0,1
idx__4053,tn__65,1,1
tn__65,cid__1_price,1,1
idx__4053,tt__evaluating_software_architectures_methods_and_case_studies_by_paul_clements,1,1.0
tt__evaluating_software_architectures_methods_and_case_studies_by_paul_clements,cid__1_title,1.0,1
idx__4054,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4054,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4054,tt__abacus_software_s515_flight_simulation_sea_plane_adventures_pc,1,1.0
tt__abacus_software_s515_flight_simulation_sea_plane_adventures_pc,cid__1_title,1.0,1
idx__4055,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4055,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4055,tt__abacus_software_s_fs_commuter_pilot_pc,1,1.0
tt__abacus_software_s_fs_commuter_pilot_pc,cid__1_title,1.0,1
idx__4056,tt__ce_software,1,1.0
tt__ce_software,cid__1_manufacturer,1.0,1
idx__4056,tn__42,1,1
tn__42,cid__1_price,1,1
idx__4056,tt__ce_software_4501eu01up35_quickeys_50_upgrade_from_3x,1,1.0
tt__ce_software_4501eu01up35_quickeys_50_upgrade_from_3x,cid__1_title,1.0,1
idx__4057,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4057,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4057,tt__abacus_software_5563_abacus_5563_private_pilot_ii,1,1.0
tt__abacus_software_5563_abacus_5563_private_pilot_ii,cid__1_title,1.0,1
idx__4058,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4058,tn__19,1,1
tn__19,cid__1_price,1,1
idx__4058,tt__abacus_software_s532_military_aircraft_collection_for_pc,1,1.0
tt__abacus_software_s532_military_aircraft_collection_for_pc,cid__1_title,1.0,1
idx__4059,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4059,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4059,tt__abacus_software_s546_usa_extreme_landscapes_for_fs2004_and_fs2002_3cd_set,1,1.0
tt__abacus_software_s546_usa_extreme_landscapes_for_fs2004_and_fs2002_3cd_set,cid__1_title,1.0,1
idx__4060,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4060,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4060,tt__abacus_software_s513_fligth_simulation_whirly_birds_adventures_pc,1,1.0
tt__abacus_software_s513_fligth_simulation_whirly_birds_adventures_pc,cid__1_title,1.0,1
idx__4061,tt__ce_software,1,1.0
tt__ce_software,cid__1_manufacturer,1.0,1
idx__4061,tn__36,1,1
tn__36,cid__1_price,1,1
idx__4061,tt__ce_software_4501eu01up40_quickeys_50_upgrade_from_40,1,1.0
tt__ce_software_4501eu01up40_quickeys_50_upgrade_from_40,cid__1_title,1.0,1
idx__4062,tt__ce_software,1,1.0
tt__ce_software,cid__1_manufacturer,1.0,1
idx__4062,tn__30,1,1
tn__30,cid__1_price,1,1
idx__4062,tt__ce_software_4x30eu01up20_quickeys_x3_upgrade_from_20,1,1.0
tt__ce_software_4x30eu01up20_quickeys_x3_upgrade_from_20,cid__1_title,1.0,1
idx__4063,tt__globalsoftwarepublishing,1,1.0
tt__globalsoftwarepublishing,cid__1_manufacturer,1.0,1
idx__4063,tn__12,1,1
tn__12,cid__1_price,1,1
idx__4063,tt__global_software_a1055_i_love_the_usa,1,1.0
tt__global_software_a1055_i_love_the_usa,cid__1_title,1.0,1
idx__4064,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4064,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4064,tt__abacus_software_5562_chopper_havoc_for_pc,1,1.0
tt__abacus_software_5562_chopper_havoc_for_pc,cid__1_title,1.0,1
idx__4065,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4065,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4065,tt__abacus_software_s568_vietnam_carrier_ops,1,1.0
tt__abacus_software_s568_vietnam_carrier_ops,cid__1_title,1.0,1
idx__4066,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4066,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4066,tt__abacus_software_s552_fs_fighter_pilot_for_fs2004_and_fs2002,1,1.0
tt__abacus_software_s552_fs_fighter_pilot_for_fs2004_and_fs2002,cid__1_title,1.0,1
idx__4067,tt__abacus_software,1,1.0
tt__abacus_software,cid__1_manufacturer,1.0,1
idx__4067,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4067,tt__abacus_software_ss69_corporate_pilot_2,1,1.0
tt__abacus_software_ss69_corporate_pilot_2,cid__1_title,1.0,1
idx__4068,tn__40,1,1
tn__40,cid__1_price,1,1
idx__4068,tt__practical_software_estimation_function_point_methods_for_insourced_and,1,1.0
tt__practical_software_estimation_function_point_methods_for_insourced_and,cid__1_title,1.0,1
idx__4069,tn__60,1,1
tn__60,cid__1_price,1,1
idx__4069,tt__estimating_softwareintensive_systems_projects_products_and_processes,1,1.0
tt__estimating_softwareintensive_systems_projects_products_and_processes,cid__1_title,1.0,1
idx__4070,tn__53,1,1
tn__53,cid__1_price,1,1
idx__4070,tt__essential_software_architecture,1,1.0
tt__essential_software_architecture,cid__1_title,1.0,1
idx__4071,tn__101,1,1
tn__101,cid__1_price,1,1
idx__4071,tt__the_engineering_of_software_a_technical_guide_for_the_individual_by_dick_hamlet,1,1.0
tt__the_engineering_of_software_a_technical_guide_for_the_individual_by_dick_hamlet,cid__1_title,1.0,1
idx__4072,tn__107,1,1
tn__107,cid__1_price,1,1
idx__4072,tt__fundamentals_of_software_engineering_by_carlo_ghezzi_9780133056990,1,1.0
tt__fundamentals_of_software_engineering_by_carlo_ghezzi_9780133056990,cid__1_title,1.0,1
idx__4073,tn__65,1,1
tn__65,cid__1_price,1,1
idx__4073,tt__software_management_approaches_project_management_estimation_and_life_cycle,1,1.0
tt__software_management_approaches_project_management_estimation_and_life_cycle,cid__1_title,1.0,1
idx__4074,tn__171,1,1
tn__171,cid__1_price,1,1
idx__4074,tt__multimedia_software_engineering_by_shikuo_chang_9780792377368,1,1.0
tt__multimedia_software_engineering_by_shikuo_chang_9780792377368,cid__1_title,1.0,1
idx__4075,tn__92,1,1
tn__92,cid__1_price,1,1
idx__4075,tt__software_engineering_using_the_upedu_by_pierre_n_robillard_9780201754544,1,1.0
tt__software_engineering_using_the_upedu_by_pierre_n_robillard_9780201754544,cid__1_title,1.0,1
idx__4076,tn__258,1,1
tn__258,cid__1_price,1,1
idx__4076,tt__nonfunctional_requirements_in_software_engineering_by_lawrence_chung,1,1.0
tt__nonfunctional_requirements_in_software_engineering_by_lawrence_chung,cid__1_title,1.0,1
idx__4077,tn__81,1,1
tn__81,cid__1_price,1,1
idx__4077,tt__absolute_software_lflm236_computrace_lojack_for_laptops_3_year_license_mac_102_or_higher,1,1.0
tt__absolute_software_lflm236_computrace_lojack_for_laptops_3_year_license_mac_102_or_higher,cid__1_title,1.0,1
idx__4078,tn__37,1,1
tn__37,cid__1_price,1,1
idx__4078,tt__how_to_break_software_a_practical_guide_to_testing_with_cdrom_9780201796193,1,1.0
tt__how_to_break_software_a_practical_guide_to_testing_with_cdrom_9780201796193,cid__1_title,1.0,1
idx__4079,tn__64,1,1
tn__64,cid__1_price,1,1
idx__4079,tt__practical_software_reuse_by_michel_ezran_9781852335021,1,1.0
tt__practical_software_reuse_by_michel_ezran_9781852335021,cid__1_title,1.0,1
idx__4080,tn__50,1,1
tn__50,cid__1_price,1,1
idx__4080,tt__software_architect_bootcamp_by_raphael_malveau_9780131412279,1,1.0
tt__software_architect_bootcamp_by_raphael_malveau_9780131412279,cid__1_title,1.0,1
idx__4081,tn__95,1,1
tn__95,cid__1_price,1,1
idx__4081,tt__advances_in_machine_learning_applications_in_software_engineering,1,1.0
tt__advances_in_machine_learning_applications_in_software_engineering,cid__1_title,1.0,1
idx__4082,tn__45,1,1
tn__45,cid__1_price,1,1
idx__4082,tt__peer_reviews_in_software_a_practical_guide_by_karl_eugene_wiegers,1,1.0
tt__peer_reviews_in_software_a_practical_guide_by_karl_eugene_wiegers,cid__1_title,1.0,1
idx__4083,tt__punch_software,1,1.0
tt__punch_software,cid__1_manufacturer,1.0,1
idx__4083,tn__136,1,1
tn__136,cid__1_price,1,1
idx__4083,tt__punch_software_90500_home_design_studio_mac,1,1.0
tt__punch_software_90500_home_design_studio_mac,cid__1_title,1.0,1
idx__4084,tn__40,1,1
tn__40,cid__1_price,1,1
idx__4084,tt__the_build_master_microsoft_s_software_configuration_management_best_practices,1,1.0
tt__the_build_master_microsoft_s_software_configuration_management_best_practices,cid__1_title,1.0,1
idx__4085,tn__23,1,1
tn__23,cid__1_price,1,1
idx__4085,tt__datanav_the_alpha_and_omega_of_software,1,1.0
tt__datanav_the_alpha_and_omega_of_software,cid__1_title,1.0,1
idx__4086,tn__75,1,1
tn__75,cid__1_price,1,1
idx__4086,tt__documenting_software_architectures_views_and_beyond_by_paul_clements,1,1.0
tt__documenting_software_architectures_views_and_beyond_by_paul_clements,cid__1_title,1.0,1
idx__4087,tn__50,1,1
tn__50,cid__1_price,1,1
idx__4087,tt__agile_software_development_ecosystems_problems_practices_and_principles,1,1.0
tt__agile_software_development_ecosystems_problems_practices_and_principles,cid__1_title,1.0,1
idx__4088,tn__55,1,1
tn__55,cid__1_price,1,1
idx__4088,tt__applied_statistics_for_software_managers_by_katrina_maxwell_9780130417893,1,1.0
tt__applied_statistics_for_software_managers_by_katrina_maxwell_9780130417893,cid__1_title,1.0,1
idx__4089,tn__35,1,1
tn__35,cid__1_price,1,1
idx__4089,tt__making_the_software_business_case_by_reifer_donald_j_9780201728873,1,1.0
tt__making_the_software_business_case_by_reifer_donald_j_9780201728873,cid__1_title,1.0,1
idx__4090,tn__43,1,1
tn__43,cid__1_price,1,1
idx__4090,tt__scaling_software_agility_best_practices_for_large_enterprises,1,1.0
tt__scaling_software_agility_best_practices_for_large_enterprises,cid__1_title,1.0,1
idx__4091,tn__40,1,1
tn__40,cid__1_price,1,1
idx__4091,tt__software_project_secrets_software_project_secrets_software_projects_fail,1,1.0
tt__software_project_secrets_software_project_secrets_software_projects_fail,cid__1_title,1.0,1
idx__4092,tn__177,1,1
tn__177,cid__1_price,1,1
idx__4092,tt__experimentation_in_software_engineering_an_introduction_by_claes_wohlin,1,1.0
tt__experimentation_in_software_engineering_an_introduction_by_claes_wohlin,cid__1_title,1.0,1
idx__4093,tn__50,1,1
tn__50,cid__1_price,1,1
idx__4093,tt__cleanroom_software_engineering_technology_and_process,1,1.0
tt__cleanroom_software_engineering_technology_and_process,cid__1_title,1.0,1
idx__4094,tn__62,1,1
tn__62,cid__1_price,1,1
idx__4094,tt__software_architecture_organization_principles_and_patterns_by_david_dikel,1,1.0
tt__software_architecture_organization_principles_and_patterns_by_david_dikel,cid__1_title,1.0,1
idx__4095,tn__18,1,1
tn__18,cid__1_price,1,1
idx__4095,tt__more_about_software_requirements_thorny_issues_and_practical_advice,1,1.0
tt__more_about_software_requirements_thorny_issues_and_practical_advice,cid__1_title,1.0,1
idx__4096,tn__90,1,1
tn__90,cid__1_price,1,1
idx__4096,tt__improving_software_quality_an_insider_s_guide_to_tqm_by_lowell_jay_arthur,1,1.0
tt__improving_software_quality_an_insider_s_guide_to_tqm_by_lowell_jay_arthur,cid__1_title,1.0,1
idx__4097,tn__40,1,1
tn__40,cid__1_price,1,1
idx__4097,tt__architecturecentric_software_project_management_a_practical_guide,1,1.0
tt__architecturecentric_software_project_management_a_practical_guide,cid__1_title,1.0,1
idx__4098,tn__90,1,1
tn__90,cid__1_price,1,1
idx__4098,tt__practical_software_maintenance_best_practices_for_managing_your_software,1,1.0
tt__practical_software_maintenance_best_practices_for_managing_your_software,cid__1_title,1.0,1
idx__4099,tn__100,1,1
tn__100,cid__1_price,1,1
idx__4099,tt__software_paradigms_by_stephen_h_kaisler_9780471483472,1,1.0
tt__software_paradigms_by_stephen_h_kaisler_9780471483472,cid__1_title,1.0,1
idx__4100,tn__99,1,1
tn__99,cid__1_price,1,1
idx__4100,tt__ontologies_for_software_engineering_and_software_technology,1,1.0
tt__ontologies_for_software_engineering_and_software_technology,cid__1_title,1.0,1
idx__4101,tn__65,1,1
tn__65,cid__1_price,1,1
idx__4101,tt__software_product_lines_practices_and_patterns_by_paul_clements_9780201703320,1,1.0
tt__software_product_lines_practices_and_patterns_by_paul_clements_9780201703320,cid__1_title,1.0,1
idx__4102,tt__webroot_software,1,1.0
tt__webroot_software,cid__1_manufacturer,1.0,1
idx__4102,tn__27,1,1
tn__27,cid__1_price,1,1
idx__4102,tt__webroot_software_54210_desktop_firewall,1,1.0
tt__webroot_software_54210_desktop_firewall,cid__1_title,1.0,1
idx__4103,tt__freeverse_software,1,1.0
tt__freeverse_software,cid__1_manufacturer,1.0,1
idx__4103,tn__19,1,1
tn__19,cid__1_price,1,1
idx__4103,tt__freeverse_software_006_active_lancer,1,1.0
tt__freeverse_software_006_active_lancer,cid__1_title,1.0,1
idx__4104,tt__freeverse_software,1,1.0
tt__freeverse_software,cid__1_manufacturer,1.0,1
idx__4104,tn__24,1,1
tn__24,cid__1_price,1,1
idx__4104,tt__freeverse_software_010_wingnuts_2_raina_s_revenge,1,1.0
tt__freeverse_software_010_wingnuts_2_raina_s_revenge,cid__1_title,1.0,1
idx__4105,tt__freeverse_software,1,1.0
tt__freeverse_software,cid__1_manufacturer,1.0,1
idx__4105,tn__19,1,1
tn__19,cid__1_price,1,1
idx__4105,tt__freeverse_software_4015_big_bang_board_games,1,1.0
tt__freeverse_software_4015_big_bang_board_games,cid__1_title,1.0,1
idx__4106,tt__individual_software,1,1.0
tt__individual_software,cid__1_manufacturer,1.0,1
idx__4106,tn__25,1,1
tn__25,cid__1_price,1,1
idx__4106,tt__individual_software_protsm_hanes_tshirt_maker_deluxe,1,1.0
tt__individual_software_protsm_hanes_tshirt_maker_deluxe,cid__1_title,1.0,1
idx__4107,tt__punch_software,1,1.0
tt__punch_software,cid__1_manufacturer,1.0,1
idx__4107,tn__120,1,1
tn__120,cid__1_price,1,1
idx__4107,tt__punch_software_42100_punch_home_design_architectural_series_18_small_box,1,1.0
tt__punch_software_42100_punch_home_design_architectural_series_18_small_box,cid__1_title,1.0,1
idx__4108,tt__individual_software,1,1.0
tt__individual_software,cid__1_manufacturer,1.0,1
idx__4108,tn__25,1,1
tn__25,cid__1_price,1,1
idx__4108,tt__individual_software_prmxw3_professor_teaches_excel_word,1,1.0
tt__individual_software_prmxw3_professor_teaches_excel_word,cid__1_title,1.0,1
idx__4109,tt__freeverse_software,1,1.0
tt__freeverse_software,cid__1_manufacturer,1.0,1
idx__4109,tn__29,1,1
tn__29,cid__1_price,1,1
idx__4109,tt__freeverse_software_4024_robin_hood_the_legend_of_sheerwood,1,1.0
tt__freeverse_software_4024_robin_hood_the_legend_of_sheerwood,cid__1_title,1.0,1
idx__4110,tn__60,1,1
tn__60,cid__1_price,1,1
idx__4110,tt__building_secure_software_how_to_avoid_security_problems_the_right_way,1,1.0
tt__building_secure_software_how_to_avoid_security_problems_the_right_way,cid__1_title,1.0,1
idx__4111,tn__55,1,1
tn__55,cid__1_price,1,1
idx__4111,tt__psp_sm_a_selfimprovement_process_for_software_engineers,1,1.0
tt__psp_sm_a_selfimprovement_process_for_software_engineers,cid__1_title,1.0,1
idx__4112,tn__59,1,1
tn__59,cid__1_price,1,1
idx__4112,tt__design_for_trustworthy_software_tools_techniques_and_methodology_of,1,1.0
tt__design_for_trustworthy_software_tools_techniques_and_methodology_of,cid__1_title,1.0,1
idx__4113,tt__individual_software,1,1.0
tt__individual_software,cid__1_manufacturer,1.0,1
idx__4113,tn__10,1,1
tn__10,cid__1_price,1,1
idx__4113,tt__individual_software_jceth6_total_3d_home_deluxe_jc,1,1.0
tt__individual_software_jceth6_total_3d_home_deluxe_jc,cid__1_title,1.0,1
