3#__tn,3$__tt,5$__idx,1$__cid
tt__bricktowne_table_rock_red_ale,cid__1_beer_name,1.0,1
idx__5937,tt__bricktowne_brewing_company,1,1.0
tt__bricktowne_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5937,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5938,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__5938,tt__flossmoor_station_rot_geist_american_red_wheat,1,1.0
tt__flossmoor_station_rot_geist_american_red_wheat,cid__1_beer_name,1.0,1
idx__5938,tt__flossmoor_station_restaurant_brewery,1,1.0
tt__flossmoor_station_restaurant_brewery,cid__1_brew_factory_name,1.0,1
idx__5938,tt__wheat_ale,1,1.0
tt__wheat_ale,cid__1_style,1.0,1
idx__5939,tt__charleville_tornado_alley_amber_ale,1,1.0
tt__charleville_tornado_alley_amber_ale,cid__1_beer_name,1.0,1
idx__5939,tt__charleville_vineyard_microbrewery,1,1.0
tt__charleville_vineyard_microbrewery,cid__1_brew_factory_name,1.0,1
idx__5939,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5940,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5940,tt__14th_star_maple_breakfast_stout,1,1.0
tt__14th_star_maple_breakfast_stout,cid__1_beer_name,1.0,1
idx__5940,tt__14th_star_brewing_company,1,1.0
tt__14th_star_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5940,tt__stout,1,1.0
tt__stout,cid__1_style,1.0,1
idx__5941,tn__8,1,1
tn__8,cid__1_abv,1,1
idx__5941,tt__thirsty_monk_robustus_rubeus_imperial_red,1,1.0
tt__thirsty_monk_robustus_rubeus_imperial_red,cid__1_beer_name,1.0,1
idx__5941,tt__thirsty_monk_pub_and_brewery,1,1.0
tt__thirsty_monk_pub_and_brewery,cid__1_brew_factory_name,1.0,1
idx__5941,tt__imperial_ipa,1,1.0
tt__imperial_ipa,cid__1_style,1.0,1
idx__5942,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5942,tt__sunriver_chalk_rock_amber,1,1.0
tt__sunriver_chalk_rock_amber,cid__1_beer_name,1.0,1
idx__5942,tt__sunriver_brewing_company,1,1.0
tt__sunriver_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5942,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5943,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5943,tt__roosters_brewing_rude_ram_red,1,1.0
tt__roosters_brewing_rude_ram_red,cid__1_beer_name,1.0,1
idx__5943,tt__roosters_brewing_co_40_us_41,1,1.0
tt__roosters_brewing_co_40_us_41,cid__1_brew_factory_name,1.0,1
idx__5943,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5944,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__5944,tt__la_loire_109,1,1.0
tt__la_loire_109,cid__1_beer_name,1.0,1
idx__5944,tt__brasserie_de_la_loire,1,1.0
tt__brasserie_de_la_loire,cid__1_brew_factory_name,1.0,1
idx__5944,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5945,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5945,tt__cervecera_del_centro_ambar,1,1.0
tt__cervecera_del_centro_ambar,cid__1_beer_name,1.0,1
idx__5945,tt__cervecera_del_centro,1,1.0
tt__cervecera_del_centro,cid__1_brew_factory_name,1.0,1
idx__5945,tt__oktoberfest_m___rzen,1,1.0
tt__oktoberfest_m___rzen,cid__1_style,1.0,1
idx__5946,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5946,tt__jt_schmids_emils_amber_ale,1,1.0
tt__jt_schmids_emils_amber_ale,cid__1_beer_name,1.0,1
idx__5946,tt__jt_schmids_brewhouse_eatery,1,1.0
tt__jt_schmids_brewhouse_eatery,cid__1_brew_factory_name,1.0,1
idx__5946,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5947,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5947,tt__amherst_minuteman_red,1,1.0
tt__amherst_minuteman_red,cid__1_beer_name,1.0,1
idx__5947,tt__amherst_brewing_company,1,1.0
tt__amherst_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5947,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5948,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5948,tt__lazy_hiker_inaugural_amber,1,1.0
tt__lazy_hiker_inaugural_amber,cid__1_beer_name,1.0,1
idx__5948,tt__lazy_hiker_brewing_company,1,1.0
tt__lazy_hiker_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5948,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5949,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5949,tt__stadin_american_red_ale,1,1.0
tt__stadin_american_red_ale,cid__1_beer_name,1.0,1
idx__5949,tt__stadin_panimo,1,1.0
tt__stadin_panimo,cid__1_brew_factory_name,1.0,1
idx__5949,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5950,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5950,tt__cumberland_slewfoot,1,1.0
tt__cumberland_slewfoot,cid__1_beer_name,1.0,1
idx__5950,tt__cumberland_brews_40_us_41,1,1.0
tt__cumberland_brews_40_us_41,cid__1_brew_factory_name,1.0,1
idx__5950,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5951,tt__anacortes_creamsicle_ale,1,1.0
tt__anacortes_creamsicle_ale,cid__1_beer_name,1.0,1
idx__5951,tt__rockfish_grill_anacortes_brewery,1,1.0
tt__rockfish_grill_anacortes_brewery,cid__1_brew_factory_name,1.0,1
idx__5951,tt__spice_herb_vegetable,1,1.0
tt__spice_herb_vegetable,cid__1_style,1.0,1
idx__5952,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5952,tt__swamp_cabbage_merry_cinnamas,1,1.0
tt__swamp_cabbage_merry_cinnamas,cid__1_beer_name,1.0,1
idx__5952,tt__swamp_cabbage_brewing_company,1,1.0
tt__swamp_cabbage_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5952,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5953,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__5953,tt__192_amber_rye,1,1.0
tt__192_amber_rye,cid__1_beer_name,1.0,1
idx__5953,tt__192_brewing_company,1,1.0
tt__192_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5953,tt__specialty_grain,1,1.0
tt__specialty_grain,cid__1_style,1.0,1
idx__5954,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5954,tt__siren_red_rind_ipa,1,1.0
tt__siren_red_rind_ipa,cid__1_beer_name,1.0,1
idx__5954,tt__siren,1,1.0
tt__siren,cid__1_brew_factory_name,1.0,1
idx__5954,tt__india_pale_ale_40_ipa_41,1,1.0
tt__india_pale_ale_40_ipa_41,cid__1_style,1.0,1
idx__5955,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5955,tt__creature_comforts_borboya_reclaimed_rye,1,1.0
tt__creature_comforts_borboya_reclaimed_rye,cid__1_beer_name,1.0,1
idx__5955,tt__creature_comforts_brewing_company,1,1.0
tt__creature_comforts_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5955,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5956,tn__7,1,1
tn__7,cid__1_abv,1,1
idx__5956,tt__aftershock_misty_mountain_hop_white_ipa,1,1.0
tt__aftershock_misty_mountain_hop_white_ipa,cid__1_beer_name,1.0,1
idx__5956,tt__aftershock_brewing_company,1,1.0
tt__aftershock_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5956,tt__india_pale_ale_40_ipa_41,1,1.0
tt__india_pale_ale_40_ipa_41,cid__1_style,1.0,1
idx__5957,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5957,tt__base_camp_new_wave_amber,1,1.0
tt__base_camp_new_wave_amber,cid__1_beer_name,1.0,1
idx__5957,tt__base_camp_brewing_company,1,1.0
tt__base_camp_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5957,tt__amber_lager_vienna,1,1.0
tt__amber_lager_vienna,cid__1_style,1.0,1
idx__5958,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5958,tt__blind_pig_hoppedup_red,1,1.0
tt__blind_pig_hoppedup_red,cid__1_beer_name,1.0,1
idx__5958,tt__blind_pig_brewery,1,1.0
tt__blind_pig_brewery,cid__1_brew_factory_name,1.0,1
idx__5958,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5959,tt__copper_kettle_belgian_tart_wit,1,1.0
tt__copper_kettle_belgian_tart_wit,cid__1_beer_name,1.0,1
idx__5959,tt__copper_kettle_brewing_40_co_41,1,1.0
tt__copper_kettle_brewing_40_co_41,cid__1_brew_factory_name,1.0,1
idx__5959,tt__witbier,1,1.0
tt__witbier,cid__1_style,1.0,1
idx__5960,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5960,tt__cannonball_creek_lil_vic,1,1.0
tt__cannonball_creek_lil_vic,cid__1_beer_name,1.0,1
idx__5960,tt__cannonball_creek_brewing_company,1,1.0
tt__cannonball_creek_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5960,tt__session_ipa,1,1.0
tt__session_ipa,cid__1_style,1.0,1
idx__5961,tn__8,1,1
tn__8,cid__1_abv,1,1
idx__5961,tt__phjala_norway_brewing_co_batch_zero,1,1.0
tt__phjala_norway_brewing_co_batch_zero,cid__1_beer_name,1.0,1
idx__5961,tt__phjala,1,1.0
tt__phjala,cid__1_brew_factory_name,1.0,1
idx__5961,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5962,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5962,tt__de_molen_bed_breakfast,1,1.0
tt__de_molen_bed_breakfast,cid__1_beer_name,1.0,1
idx__5962,tt__brouwerij_de_molen,1,1.0
tt__brouwerij_de_molen,cid__1_brew_factory_name,1.0,1
idx__5962,tt__spice_herb_vegetable,1,1.0
tt__spice_herb_vegetable,cid__1_style,1.0,1
idx__5963,tn__8,1,1
tn__8,cid__1_abv,1,1
idx__5963,tt__le_magnifiche_elbana,1,1.0
tt__le_magnifiche_elbana,cid__1_beer_name,1.0,1
idx__5963,tt__la_petrognola_rio_maggio,1,1.0
tt__la_petrognola_rio_maggio,cid__1_brew_factory_name,1.0,1
idx__5963,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5964,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5964,tt__odell_fir_na_tine,1,1.0
tt__odell_fir_na_tine,cid__1_beer_name,1.0,1
idx__5964,tt__odell_brewing_company,1,1.0
tt__odell_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5964,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5965,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5965,tt__crooked_eye_regimental_80_scottish_ale,1,1.0
tt__crooked_eye_regimental_80_scottish_ale,cid__1_beer_name,1.0,1
idx__5965,tt__crooked_eye_brewery,1,1.0
tt__crooked_eye_brewery,cid__1_brew_factory_name,1.0,1
idx__5965,tt__scottish_ale,1,1.0
tt__scottish_ale,cid__1_style,1.0,1
idx__5966,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5966,tt__obed_and_isaacs_obeds_pride_amber_ale,1,1.0
tt__obed_and_isaacs_obeds_pride_amber_ale,cid__1_beer_name,1.0,1
idx__5966,tt__obed_and_isaacs_microbrewery_and_eatery,1,1.0
tt__obed_and_isaacs_microbrewery_and_eatery,cid__1_brew_factory_name,1.0,1
idx__5966,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5967,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5967,tt__3_freaks_lucky_clover_red_ale,1,1.0
tt__3_freaks_lucky_clover_red_ale,cid__1_beer_name,1.0,1
idx__5967,tt__3_freaks_brewery,1,1.0
tt__3_freaks_brewery,cid__1_brew_factory_name,1.0,1
idx__5967,tt__irish_ale,1,1.0
tt__irish_ale,cid__1_style,1.0,1
idx__5968,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5968,tt__crazy_mountain_loco_rio,1,1.0
tt__crazy_mountain_loco_rio,cid__1_beer_name,1.0,1
idx__5968,tt__crazy_mountain_brewing_company,1,1.0
tt__crazy_mountain_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5968,tt__amber_lager_vienna,1,1.0
tt__amber_lager_vienna,cid__1_style,1.0,1
idx__5969,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__5969,tt__moncada_notting_hill_red,1,1.0
tt__moncada_notting_hill_red,cid__1_beer_name,1.0,1
idx__5969,tt__moncada,1,1.0
tt__moncada,cid__1_brew_factory_name,1.0,1
idx__5969,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5970,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5970,tt__b_ilys_foxtail_red,1,1.0
tt__b_ilys_foxtail_red,cid__1_beer_name,1.0,1
idx__5970,tt__b_ilys_brewing_co,1,1.0
tt__b_ilys_brewing_co,cid__1_brew_factory_name,1.0,1
idx__5970,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5971,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5971,tt__rj_king_wingwalker_amber_ale,1,1.0
tt__rj_king_wingwalker_amber_ale,cid__1_beer_name,1.0,1
idx__5971,tt__genesee_brewing_company_40_north_american_breweries_41,1,1.0
tt__genesee_brewing_company_40_north_american_breweries_41,cid__1_brew_factory_name,1.0,1
idx__5971,tt__oktoberfest_m___rzen,1,1.0
tt__oktoberfest_m___rzen,cid__1_style,1.0,1
idx__5972,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5972,tt__bewdley_tornado,1,1.0
tt__bewdley_tornado,cid__1_beer_name,1.0,1
idx__5972,tt__bewdley,1,1.0
tt__bewdley,cid__1_brew_factory_name,1.0,1
idx__5972,tt__bitter,1,1.0
tt__bitter,cid__1_style,1.0,1
idx__5973,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__5973,tt__snake_river_fireweed_ira,1,1.0
tt__snake_river_fireweed_ira,cid__1_beer_name,1.0,1
idx__5973,tt__snake_river_brewing_co,1,1.0
tt__snake_river_brewing_co,cid__1_brew_factory_name,1.0,1
idx__5973,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5974,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__5974,tt__brewerkz_mad_bee_honey_ale,1,1.0
tt__brewerkz_mad_bee_honey_ale,cid__1_beer_name,1.0,1
idx__5974,tt__brewerkz,1,1.0
tt__brewerkz,cid__1_brew_factory_name,1.0,1
idx__5974,tt__golden_ale_blond_ale,1,1.0
tt__golden_ale_blond_ale,cid__1_style,1.0,1
idx__5975,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__5975,tt__kirin_fuyu_nodogoshi_hanayagu_koku,1,1.0
tt__kirin_fuyu_nodogoshi_hanayagu_koku,cid__1_beer_name,1.0,1
idx__5975,tt__kirin_brewery_company,1,1.0
tt__kirin_brewery_company,cid__1_brew_factory_name,1.0,1
idx__5975,tt__amber_lager_vienna,1,1.0
tt__amber_lager_vienna,cid__1_style,1.0,1
idx__5976,tn__3,1,1
tn__3,cid__1_abv,1,1
idx__5976,tt__abbeydale_serenity,1,1.0
tt__abbeydale_serenity,cid__1_beer_name,1.0,1
idx__5976,tt__abbeydale,1,1.0
tt__abbeydale,cid__1_brew_factory_name,1.0,1
idx__5976,tt__golden_ale_blond_ale,1,1.0
tt__golden_ale_blond_ale,cid__1_style,1.0,1
idx__5977,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5977,tt__big_bear_lake_sage_hopinion_ipa,1,1.0
tt__big_bear_lake_sage_hopinion_ipa,cid__1_beer_name,1.0,1
idx__5977,tt__big_bear_lake_brewing_company,1,1.0
tt__big_bear_lake_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5977,tt__session_ipa,1,1.0
tt__session_ipa,cid__1_style,1.0,1
idx__5978,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__5978,tt__cellar_rats_rat_tail_ale,1,1.0
tt__cellar_rats_rat_tail_ale,cid__1_beer_name,1.0,1
idx__5978,tt__cellar_rats_brewery_40_debonn_vineyards_41,1,1.0
tt__cellar_rats_brewery_40_debonn_vineyards_41,cid__1_brew_factory_name,1.0,1
idx__5978,tt__american_pale_ale,1,1.0
tt__american_pale_ale,cid__1_style,1.0,1
idx__5979,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5979,tt__everards_stateside_rye,1,1.0
tt__everards_stateside_rye,cid__1_beer_name,1.0,1
idx__5979,tt__everards,1,1.0
tt__everards,cid__1_brew_factory_name,1.0,1
idx__5979,tt__specialty_grain,1,1.0
tt__specialty_grain,cid__1_style,1.0,1
idx__5980,tn__7,1,1
tn__7,cid__1_abv,1,1
idx__5980,tt__scuttlebutt_mateo_loco_imperial_red_ale,1,1.0
tt__scuttlebutt_mateo_loco_imperial_red_ale,cid__1_beer_name,1.0,1
idx__5980,tt__scuttlebutt_brewing_co,1,1.0
tt__scuttlebutt_brewing_co,cid__1_brew_factory_name,1.0,1
idx__5980,tt__american_strong_ale,1,1.0
tt__american_strong_ale,cid__1_style,1.0,1
idx__5981,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__5981,tt__la_rouget_de_lisle_printani_re,1,1.0
tt__la_rouget_de_lisle_printani_re,cid__1_beer_name,1.0,1
idx__5981,tt__la_rouget_de_lisle,1,1.0
tt__la_rouget_de_lisle,cid__1_brew_factory_name,1.0,1
idx__5981,tt__premium_lager,1,1.0
tt__premium_lager,cid__1_style,1.0,1
idx__5982,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5982,tt__pyynikin_papabeers_ruby_jazz_ale_special_edition,1,1.0
tt__pyynikin_papabeers_ruby_jazz_ale_special_edition,cid__1_beer_name,1.0,1
idx__5982,tt__pyynikin_k_sity_l_ispanimo,1,1.0
tt__pyynikin_k_sity_l_ispanimo,cid__1_brew_factory_name,1.0,1
idx__5982,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5983,tn__10,1,1
tn__10,cid__1_abv,1,1
idx__5983,tt__ballast_point_tongue_buckler_imperial_red_ale,1,1.0
tt__ballast_point_tongue_buckler_imperial_red_ale,cid__1_beer_name,1.0,1
idx__5983,tt__ballast_point_brewing_company,1,1.0
tt__ballast_point_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5983,tt__american_strong_ale,1,1.0
tt__american_strong_ale,cid__1_style,1.0,1
idx__5984,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5984,tt__adkin_alfreds_elswith_ale,1,1.0
tt__adkin_alfreds_elswith_ale,cid__1_beer_name,1.0,1
idx__5984,tt__adkin,1,1.0
tt__adkin,cid__1_brew_factory_name,1.0,1
idx__5984,tt__bitter,1,1.0
tt__bitter,cid__1_style,1.0,1
idx__5985,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5985,tt__7venth_sun_red_light_red_light_lets_go_halvsies,1,1.0
tt__7venth_sun_red_light_red_light_lets_go_halvsies,cid__1_beer_name,1.0,1
idx__5985,tt__7venth_sun_brewery,1,1.0
tt__7venth_sun_brewery,cid__1_brew_factory_name,1.0,1
idx__5985,tt__berliner_weisse,1,1.0
tt__berliner_weisse,cid__1_style,1.0,1
idx__5986,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5986,tt__the_livery_harbor_shores_amber,1,1.0
tt__the_livery_harbor_shores_amber,cid__1_beer_name,1.0,1
idx__5986,tt__the_livery,1,1.0
tt__the_livery,cid__1_brew_factory_name,1.0,1
idx__5986,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5987,tt__16_mile_soulful_ginger,1,1.0
tt__16_mile_soulful_ginger,cid__1_beer_name,1.0,1
idx__5987,tt__16_mile_brewing_company,1,1.0
tt__16_mile_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5987,tt__spice_herb_vegetable,1,1.0
tt__spice_herb_vegetable,cid__1_style,1.0,1
idx__5988,tn__9,1,1
tn__9,cid__1_abv,1,1
idx__5988,tt__12_degree_crimson_fog,1,1.0
tt__12_degree_crimson_fog,cid__1_beer_name,1.0,1
idx__5988,tt__12_degree_brewing,1,1.0
tt__12_degree_brewing,cid__1_brew_factory_name,1.0,1
idx__5988,tt__abt_quadrupel,1,1.0
tt__abt_quadrupel,cid__1_style,1.0,1
idx__5989,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5989,tt__vadia_loira_export,1,1.0
tt__vadia_loira_export,cid__1_beer_name,1.0,1
idx__5989,tt__essencia_dalma_lda_vadia_cervejas,1,1.0
tt__essencia_dalma_lda_vadia_cervejas,cid__1_brew_factory_name,1.0,1
idx__5989,tt__pilsener,1,1.0
tt__pilsener,cid__1_style,1.0,1
idx__5990,tn__7,1,1
tn__7,cid__1_abv,1,1
idx__5990,tt__8_wired_tall_poppy_india_red_ale,1,1.0
tt__8_wired_tall_poppy_india_red_ale,cid__1_beer_name,1.0,1
idx__5990,tt__renaissance_brewing,1,1.0
tt__renaissance_brewing,cid__1_brew_factory_name,1.0,1
idx__5990,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5991,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5991,tt__red_arrow_midnite_umber_ale,1,1.0
tt__red_arrow_midnite_umber_ale,cid__1_beer_name,1.0,1
idx__5991,tt__red_arrow_brewing,1,1.0
tt__red_arrow_brewing,cid__1_brew_factory_name,1.0,1
idx__5991,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5992,tt__bull_city_movamber_moustache_ale,1,1.0
tt__bull_city_movamber_moustache_ale,cid__1_beer_name,1.0,1
idx__5992,tt__bull_city_burger_and_brewery,1,1.0
tt__bull_city_burger_and_brewery,cid__1_brew_factory_name,1.0,1
idx__5992,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5993,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5993,tt__covered_bridge_moustache_smash,1,1.0
tt__covered_bridge_moustache_smash,cid__1_beer_name,1.0,1
idx__5993,tt__covered_bridge_brewing_company,1,1.0
tt__covered_bridge_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5993,tt__american_pale_ale,1,1.0
tt__american_pale_ale,cid__1_style,1.0,1
idx__5994,tn__7,1,1
tn__7,cid__1_abv,1,1
idx__5994,tt__titanbr_u_rossa,1,1.0
tt__titanbr_u_rossa,cid__1_beer_name,1.0,1
idx__5994,tt__titanbr_u_birrificio_artigianale_sammarinese,1,1.0
tt__titanbr_u_birrificio_artigianale_sammarinese,cid__1_brew_factory_name,1.0,1
idx__5994,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5995,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5995,tt__pike_unite_red_rye_ale,1,1.0
tt__pike_unite_red_rye_ale,cid__1_beer_name,1.0,1
idx__5995,tt__pike_brewing_company,1,1.0
tt__pike_brewing_company,cid__1_brew_factory_name,1.0,1
idx__5995,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5996,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5996,tt__twisted_pine_american_amber_ale,1,1.0
tt__twisted_pine_american_amber_ale,cid__1_beer_name,1.0,1
idx__5996,tt__twisted_pine_brewing,1,1.0
tt__twisted_pine_brewing,cid__1_brew_factory_name,1.0,1
idx__5996,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5997,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5997,tt__3_rivers_manchester_ipa,1,1.0
tt__3_rivers_manchester_ipa,cid__1_beer_name,1.0,1
idx__5997,tt__3_rivers,1,1.0
tt__3_rivers,cid__1_brew_factory_name,1.0,1
idx__5997,tt__bitter,1,1.0
tt__bitter,cid__1_style,1.0,1
idx__5998,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__5998,tt__on_rotation_saved_by_the_belma,1,1.0
tt__on_rotation_saved_by_the_belma,cid__1_beer_name,1.0,1
idx__5998,tt__on_rotation,1,1.0
tt__on_rotation,cid__1_brew_factory_name,1.0,1
idx__5998,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__5999,tn__4,1,1
tn__4,cid__1_abv,1,1
idx__5999,tt__ambar_pale_ale_1900,1,1.0
tt__ambar_pale_ale_1900,cid__1_beer_name,1.0,1
idx__5999,tt__la_zaragozana,1,1.0
tt__la_zaragozana,cid__1_brew_factory_name,1.0,1
idx__5999,tt__english_pale_ale,1,1.0
tt__english_pale_ale,cid__1_style,1.0,1
idx__6000,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6000,tt__ltd_i_dream_of_amber,1,1.0
tt__ltd_i_dream_of_amber,cid__1_beer_name,1.0,1
idx__6000,tt__ltd_brewing_company,1,1.0
tt__ltd_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6000,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6001,tn__5,1,1.0
tn__5,cid__1_abv,1.0,1
idx__6001,tt__findlay_sweet_amber_ale,1,1.0
tt__findlay_sweet_amber_ale,cid__1_beer_name,1.0,1
idx__6001,tt__findlay_brewing_company,1,1.0
tt__findlay_brewing_company,cid__1_brew_factory_name,1.0,1
idx__6001,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6002,tt__clocktower_fenian_red,1,1.0
tt__clocktower_fenian_red,cid__1_beer_name,1.0,1
idx__6002,tt__clocktower_brewpub,1,1.0
tt__clocktower_brewpub,cid__1_brew_factory_name,1.0,1
idx__6002,tt__irish_ale,1,1.0
tt__irish_ale,cid__1_style,1.0,1
idx__6003,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6003,tt__10_barrel_big_daddy_fresh,1,1.0
tt__10_barrel_big_daddy_fresh,cid__1_beer_name,1.0,1
idx__6003,tt__10_barrel_brewing_40_ab_inbev_41,1,1.0
tt__10_barrel_brewing_40_ab_inbev_41,cid__1_brew_factory_name,1.0,1
idx__6003,tt__india_pale_ale_40_ipa_41,1,1.0
tt__india_pale_ale_40_ipa_41,cid__1_style,1.0,1
idx__6004,tt__barnone_red_eye_ipa,1,1.0
tt__barnone_red_eye_ipa,cid__1_beer_name,1.0,1
idx__6004,tt__barnone_brewing,1,1.0
tt__barnone_brewing,cid__1_brew_factory_name,1.0,1
idx__6004,tt__india_pale_ale_40_ipa_41,1,1.0
tt__india_pale_ale_40_ipa_41,cid__1_style,1.0,1
idx__6005,tn__6,1,1
tn__6,cid__1_abv,1,1
idx__6005,tt__highlands_hollow_3_speed,1,1.0
tt__highlands_hollow_3_speed,cid__1_beer_name,1.0,1
idx__6005,tt__highlands_hollow,1,1.0
tt__highlands_hollow,cid__1_brew_factory_name,1.0,1
idx__6005,tt__amber_ale,1,1.0
tt__amber_ale,cid__1_style,1.0,1
idx__6006,tn__8,1,1
tn__8,cid__1_abv,1,1
idx__6006,tt__edge_imperial_red_ale_40_spring_seasonal_41,1,1.0
tt__edge_imperial_red_ale_40_spring_seasonal_41,cid__1_beer_name,1.0,1
idx__6006,tt__edge_brewing_company,1,1.0
