3#__tn,3$__tt,5$__idx,1$__cid
tn__2128742780,cid__phone,1.0,1
idx__621,tt__cuban,1,1.0
tt__cuban,cid__type,1.0,1
idx__622,tt__3_e_52nd_st,1,1.0
tt__3_e_52nd_st,cid__addr,1.0,1
idx__622,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__622,tn__623,1,1
tn__623,cid__class,1,1
idx__622,tt__la_grenouille,1,1.0
tt__la_grenouille,cid__name,1.0,1
idx__622,tn__2127521495,1,1.0
tn__2127521495,cid__phone,1.0,1
idx__622,tt__french_classic,1,1.0
tt__french_classic,cid__type,1.0,1
idx__623,tt__61a_seventh_ave,1,1.0
tt__61a_seventh_ave,cid__addr,1.0,1
idx__623,tt__brooklyn,1,1.0
tt__brooklyn,cid__city,1.0,1
idx__623,tn__624,1,1
tn__624,cid__class,1,1
idx__623,tt__lemongrass_grill,1,1.0
tt__lemongrass_grill,cid__name,1.0,1
idx__623,tn__7183997100,1,1.0
tn__7183997100,cid__phone,1.0,1
idx__623,tt__thai,1,1.0
tt__thai,cid__type,1.0,1
idx__624,tt__32_spring_st,1,1.0
tt__32_spring_st,cid__addr,1.0,1
idx__624,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__624,tn__625,1,1
tn__625,cid__class,1,1
idx__624,tt__lombardi_s,1,1.0
tt__lombardi_s,cid__name,1.0,1
idx__624,tn__2129417994,1,1.0
tn__2129417994,cid__phone,1.0,1
idx__624,tt__pizza,1,1.0
tt__pizza,cid__type,1.0,1
idx__625,tt__466_hudson_st,1,1.0
tt__466_hudson_st,cid__addr,1.0,1
idx__625,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__625,tn__626,1,1
tn__626,cid__class,1,1
idx__625,tt__marnie_s_noodle_shop,1,1.0
tt__marnie_s_noodle_shop,cid__name,1.0,1
idx__625,tn__2127413214,1,1.0
tn__2127413214,cid__phone,1.0,1
idx__625,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__626,tt__39_w_55th_st,1,1.0
tt__39_w_55th_st,cid__addr,1.0,1
idx__626,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__626,tn__627,1,1
tn__627,cid__class,1,1
idx__626,tt__menchankotei,1,1.0
tt__menchankotei,cid__name,1.0,1
idx__626,tn__2122471585,1,1.0
tn__2122471585,cid__phone,1.0,1
idx__626,tt__japanese,1,1.0
tt__japanese,cid__type,1.0,1
idx__627,tt__296_bleecker_st,1,1.0
tt__296_bleecker_st,cid__addr,1.0,1
idx__627,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__627,tn__628,1,1
tn__628,cid__class,1,1
idx__627,tt__mitali_eastwest,1,1.0
tt__mitali_eastwest,cid__name,1.0,1
idx__627,tn__2129891367,1,1.0
tn__2129891367,cid__phone,1.0,1
idx__627,tt__indian,1,1.0
tt__indian,cid__type,1.0,1
idx__628,tt__435_amsterdam_ave,1,1.0
tt__435_amsterdam_ave,cid__addr,1.0,1
idx__628,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__628,tn__629,1,1
tn__629,cid__class,1,1
idx__628,tt__monsoon_ny,1,1.0
tt__monsoon_ny,cid__name,1.0,1
idx__628,tn__2125808686,1,1.0
tn__2125808686,cid__phone,1.0,1
idx__628,tt__thai,1,1.0
tt__thai,cid__type,1.0,1
idx__629,tt__405_atlantic_ave,1,1.0
tt__405_atlantic_ave,cid__addr,1.0,1
idx__629,tt__brooklyn,1,1.0
tt__brooklyn,cid__city,1.0,1
idx__629,tn__630,1,1
tn__630,cid__class,1,1
idx__629,tt__moustache,1,1.0
tt__moustache,cid__name,1.0,1
idx__629,tn__7188525555,1,1.0
tn__7188525555,cid__phone,1.0,1
idx__629,tt__middle_eastern,1,1.0
tt__middle_eastern,cid__type,1.0,1
idx__630,tt__105_hudson_st,1,1.0
tt__105_hudson_st,cid__addr,1.0,1
idx__630,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__630,tn__631,1,1
tn__631,cid__class,1,1
idx__630,tt__nobu,1,1.0
tt__nobu,cid__name,1.0,1
idx__630,tn__2122190500,1,1.0
tn__2122190500,cid__phone,1.0,1
idx__630,tt__japanese,1,1.0
tt__japanese,cid__type,1.0,1
idx__631,tt__17_barrow_st,1,1.0
tt__17_barrow_st,cid__addr,1.0,1
idx__631,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__631,tn__632,1,1
tn__632,cid__class,1,1
idx__631,tt__one_if_by_land_tibs,1,1.0
tt__one_if_by_land_tibs,cid__name,1.0,1
idx__631,tn__2122280822,1,1.0
tn__2122280822,cid__phone,1.0,1
idx__631,tt__continental,1,1.0
tt__continental,cid__type,1.0,1
idx__632,tt__lower_level,1,1.0
tt__lower_level,cid__addr,1.0,1
idx__632,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__632,tn__633,1,1
tn__633,cid__class,1,1
idx__632,tt__oyster_bar,1,1.0
tt__oyster_bar,cid__name,1.0,1
idx__632,tn__2124906650,1,1.0
tn__2124906650,cid__phone,1.0,1
idx__632,tt__seafood,1,1.0
tt__seafood,cid__type,1.0,1
idx__633,tt__837_second_ave,1,1.0
tt__837_second_ave,cid__addr,1.0,1
idx__633,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__633,tn__634,1,1
tn__634,cid__class,1,1
idx__633,tt__palm,1,1.0
tt__palm,cid__name,1.0,1
idx__633,tn__2126872953,1,1.0
tn__2126872953,cid__phone,1.0,1
idx__633,tt__steakhouses,1,1.0
tt__steakhouses,cid__type,1.0,1
idx__634,tt__840_second_ave,1,1.0
tt__840_second_ave,cid__addr,1.0,1
idx__634,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__634,tn__635,1,1
tn__635,cid__class,1,1
idx__634,tt__palm_too,1,1.0
tt__palm_too,cid__name,1.0,1
idx__634,tn__2126975198,1,1.0
tn__2126975198,cid__phone,1.0,1
idx__634,tt__steakhouses,1,1.0
tt__steakhouses,cid__type,1.0,1
idx__635,tt__19_old_fulton_st,1,1.0
tt__19_old_fulton_st,cid__addr,1.0,1
idx__635,tt__brooklyn,1,1.0
tt__brooklyn,cid__city,1.0,1
idx__635,tn__636,1,1
tn__636,cid__class,1,1
idx__635,tt__patsy_s_pizza,1,1.0
tt__patsy_s_pizza,cid__name,1.0,1
idx__635,tn__7188584300,1,1.0
tn__7188584300,cid__phone,1.0,1
idx__635,tt__pizza,1,1.0
tt__pizza,cid__type,1.0,1
idx__636,tt__178_broadway,1,1.0
tt__178_broadway,cid__addr,1.0,1
idx__636,tt__brooklyn,1,1.0
tt__brooklyn,cid__city,1.0,1
idx__636,tn__637,1,1
tn__637,cid__class,1,1
idx__636,tt__peter_luger_steak_house,1,1.0
tt__peter_luger_steak_house,cid__name,1.0,1
idx__636,tn__7183877400,1,1.0
tn__7183877400,cid__phone,1.0,1
idx__636,tt__steakhouses,1,1.0
tt__steakhouses,cid__type,1.0,1
idx__637,tt__308_e_sixth_st,1,1.0
tt__308_e_sixth_st,cid__addr,1.0,1
idx__637,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__637,tn__638,1,1
tn__638,cid__class,1,1
idx__637,tt__rose_of_india,1,1.0
tt__rose_of_india,cid__name,1.0,1
idx__637,tn__2125335011,1,1.0
tn__2125335011,cid__phone,1.0,1
idx__637,tt__indian,1,1.0
tt__indian,cid__type,1.0,1
idx__638,tt__411_third_ave,1,1.0
tt__411_third_ave,cid__addr,1.0,1
idx__638,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__638,tn__639,1,1
tn__639,cid__class,1,1
idx__638,tt__sam_s_noodle_shop,1,1.0
tt__sam_s_noodle_shop,cid__name,1.0,1
idx__638,tn__2122132288,1,1.0
tn__2122132288,cid__phone,1.0,1
idx__638,tt__chinese,1,1.0
tt__chinese,cid__type,1.0,1
idx__639,tt__1295_madison_ave,1,1.0
tt__1295_madison_ave,cid__addr,1.0,1
idx__639,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__639,tn__640,1,1
tn__640,cid__class,1,1
idx__639,tt__sarabeth_s,1,1.0
tt__sarabeth_s,cid__name,1.0,1
idx__639,tn__2124107335,1,1.0
tn__2124107335,cid__phone,1.0,1
idx__639,tt__american,1,1.0
tt__american,cid__type,1.0,1
idx__640,tt__210_e_46th_st,1,1.0
tt__210_e_46th_st,cid__addr,1.0,1
idx__640,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__640,tn__641,1,1
tn__641,cid__class,1,1
idx__640,tt__sparks_steak_house,1,1.0
tt__sparks_steak_house,cid__name,1.0,1
idx__640,tn__2126874855,1,1.0
tn__2126874855,cid__phone,1.0,1
idx__640,tt__steakhouses,1,1.0
tt__steakhouses,cid__type,1.0,1
idx__641,tt__516_51st_ave,1,1.0
tt__516_51st_ave,cid__addr,1.0,1
idx__641,tt__queens,1,1.0
tt__queens,cid__city,1.0,1
idx__641,tn__642,1,1
tn__642,cid__class,1,1
idx__641,tt__stick_to_your_ribs,1,1.0
tt__stick_to_your_ribs,cid__name,1.0,1
idx__641,tn__7189373030,1,1.0
tn__7189373030,cid__phone,1.0,1
idx__641,tt__bbq,1,1.0
tt__bbq,cid__type,1.0,1
idx__642,tt__38_e_51st_st,1,1.0
tt__38_e_51st_st,cid__addr,1.0,1
idx__642,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__642,tn__643,1,1
tn__643,cid__class,1,1
idx__642,tt__sushisay,1,1.0
tt__sushisay,cid__name,1.0,1
idx__642,tn__2127551780,1,1.0
tn__2127551780,cid__phone,1.0,1
idx__642,tt__japanese,1,1.0
tt__japanese,cid__type,1.0,1
idx__643,tt__328_lenox_ave,1,1.0
tt__328_lenox_ave,cid__addr,1.0,1
idx__643,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__643,tn__644,1,1
tn__644,cid__class,1,1
idx__643,tt__sylvia_s,1,1.0
tt__sylvia_s,cid__name,1.0,1
idx__643,tn__2129960660,1,1.0
tn__2129960660,cid__phone,1.0,1
idx__643,tt__southernsoul,1,1.0
tt__southernsoul,cid__type,1.0,1
idx__644,tt__1588_york_ave,1,1.0
tt__1588_york_ave,cid__addr,1.0,1
idx__644,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__644,tn__645,1,1
tn__645,cid__class,1,1
idx__644,tt__szechuan_hunan_cottage,1,1.0
tt__szechuan_hunan_cottage,cid__name,1.0,1
idx__644,tn__2125355223,1,1.0
tn__2125355223,cid__phone,1.0,1
idx__644,tt__chinese,1,1.0
tt__chinese,cid__type,1.0,1
idx__645,tt__1460_first_ave,1,1.0
tt__1460_first_ave,cid__addr,1.0,1
idx__645,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__645,tn__646,1,1
tn__646,cid__class,1,1
idx__645,tt__szechuan_kitchen,1,1.0
tt__szechuan_kitchen,cid__name,1.0,1
idx__645,tn__2122494615,1,1.0
tn__2122494615,cid__phone,1.0,1
idx__645,tt__chinese,1,1.0
tt__chinese,cid__type,1.0,1
idx__646,tt__80_montague_st,1,1.0
tt__80_montague_st,cid__addr,1.0,1
idx__646,tt__queens,1,1.0
tt__queens,cid__city,1.0,1
idx__646,tn__647,1,1
tn__647,cid__class,1,1
idx__646,tt__teresa_s,1,1.0
tt__teresa_s,cid__name,1.0,1
idx__646,tn__7185202910,1,1.0
tn__7185202910,cid__phone,1.0,1
idx__646,tt__polish,1,1.0
tt__polish,cid__type,1.0,1
idx__647,tt__151_hudson_st,1,1.0
tt__151_hudson_st,cid__addr,1.0,1
idx__647,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__647,tn__648,1,1
tn__648,cid__class,1,1
idx__647,tt__thai_house_cafe,1,1.0
tt__thai_house_cafe,cid__name,1.0,1
idx__647,tn__2123341085,1,1.0
tn__2123341085,cid__phone,1.0,1
idx__647,tt__thai,1,1.0
tt__thai,cid__type,1.0,1
idx__648,tt__106_bayard_st,1,1.0
tt__106_bayard_st,cid__addr,1.0,1
idx__648,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__648,tn__649,1,1
tn__649,cid__class,1,1
idx__648,tt__thailand_restaurant,1,1.0
tt__thailand_restaurant,cid__name,1.0,1
idx__648,tn__2123493132,1,1.0
tn__2123493132,cid__phone,1.0,1
idx__648,tt__thai,1,1.0
tt__thai,cid__type,1.0,1
idx__649,tt__144_second_ave,1,1.0
tt__144_second_ave,cid__addr,1.0,1
idx__649,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__649,tn__650,1,1
tn__650,cid__class,1,1
idx__649,tt__veselka,1,1.0
tt__veselka,cid__name,1.0,1
idx__649,tn__2122289682,1,1.0
tn__2122289682,cid__phone,1.0,1
idx__649,tt__ukrainian,1,1.0
tt__ukrainian,cid__type,1.0,1
idx__650,tt__689_ninth_ave,1,1.0
tt__689_ninth_ave,cid__addr,1.0,1
idx__650,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__650,tn__651,1,1
tn__651,cid__class,1,1
idx__650,tt__westside_cottage,1,1.0
tt__westside_cottage,cid__name,1.0,1
idx__650,tn__2122450800,1,1.0
tn__2122450800,cid__phone,1.0,1
idx__650,tt__chinese,1,1.0
tt__chinese,cid__type,1.0,1
idx__651,tt__107th_fl,1,1.0
tt__107th_fl,cid__addr,1.0,1
idx__651,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__651,tn__652,1,1
tn__652,cid__class,1,1
idx__651,tt__windows_on_the_world,1,1.0
tt__windows_on_the_world,cid__name,1.0,1
idx__651,tn__2125247000,1,1.0
tn__2125247000,cid__phone,1.0,1
idx__651,tt__eclectic,1,1.0
tt__eclectic,cid__type,1.0,1
idx__652,tt__205_e_49th_st,1,1.0
tt__205_e_49th_st,cid__addr,1.0,1
idx__652,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__652,tn__653,1,1
tn__653,cid__class,1,1
idx__652,tt__wollensky_s_grill,1,1.0
tt__wollensky_s_grill,cid__name,1.0,1
idx__652,tn__2127530444,1,1.0
tn__2127530444,cid__phone,1.0,1
idx__652,tt__steakhouses,1,1.0
tt__steakhouses,cid__type,1.0,1
idx__653,tt__122_e_17th_st,1,1.0
tt__122_e_17th_st,cid__addr,1.0,1
idx__653,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__653,tn__654,1,1
tn__654,cid__class,1,1
idx__653,tt__yama,1,1.0
tt__yama,cid__name,1.0,1
idx__653,tn__2124750969,1,1.0
tn__2124750969,cid__phone,1.0,1
idx__653,tt__japanese,1,1.0
tt__japanese,cid__type,1.0,1
idx__654,tt__953_second_ave,1,1.0
tt__953_second_ave,cid__addr,1.0,1
idx__654,tt__new_york_city,1,1.0
tt__new_york_city,cid__city,1.0,1
idx__654,tn__655,1,1
tn__655,cid__class,1,1
idx__654,tt__zarela,1,1.0
tt__zarela,cid__name,1.0,1
idx__654,tn__2126446740,1,1.0
tn__2126446740,cid__phone,1.0,1
idx__654,tt__mexican,1,1.0
tt__mexican,cid__type,1.0,1
idx__655,tt__401_s_6th_st,1,1.0
tt__401_s_6th_st,cid__addr,1.0,1
idx__655,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__655,tn__656,1,1
tn__656,cid__class,1,1
idx__655,tt__andre_s_french_restaurant,1,1.0
tt__andre_s_french_restaurant,cid__name,1.0,1
idx__655,tn__7023855016,1,1.0
tn__7023855016,cid__phone,1.0,1
idx__655,tt__french_classic,1,1.0
tt__french_classic,cid__type,1.0,1
idx__656,tt__3300_las_vegas_blvd_s,1,1.0
tt__3300_las_vegas_blvd_s,cid__addr,1.0,1
idx__656,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__656,tn__657,1,1
tn__657,cid__class,1,1
idx__656,tt__buccaneer_bay_club,1,1.0
tt__buccaneer_bay_club,cid__name,1.0,1
idx__656,tn__7028947350,1,1.0
tn__7028947350,cid__phone,1.0,1
idx__656,tt__continental,1,1.0
tt__continental,cid__type,1.0,1
idx__657,tt__3700_w_flamingo_rd,1,1.0
tt__3700_w_flamingo_rd,cid__addr,1.0,1
idx__657,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__657,tn__658,1,1
tn__658,cid__class,1,1
idx__657,tt__buzio_s_in_the_rio,1,1.0
tt__buzio_s_in_the_rio,cid__name,1.0,1
idx__657,tn__7022527697,1,1.0
tn__7022527697,cid__phone,1.0,1
idx__657,tt__seafood,1,1.0
tt__seafood,cid__type,1.0,1
idx__658,tt__3799_las_vegas_blvd_s,1,1.0
tt__3799_las_vegas_blvd_s,cid__addr,1.0,1
idx__658,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__658,tn__659,1,1
tn__659,cid__class,1,1
idx__658,tt__em_eril_s_new_orleans_fish_house,1,1.0
tt__em_eril_s_new_orleans_fish_house,cid__name,1.0,1
idx__658,tn__7028917374,1,1.0
tn__7028917374,cid__phone,1.0,1
idx__658,tt__seafood,1,1.0
tt__seafood,cid__type,1.0,1
idx__659,tt__3700_w_flamingo_rd,1,1.0
tt__3700_w_flamingo_rd,cid__addr,1.0,1
idx__659,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__659,tn__660,1,1
tn__660,cid__class,1,1
idx__659,tt__fiore_rotisserie_grille,1,1.0
tt__fiore_rotisserie_grille,cid__name,1.0,1
idx__659,tn__7022527702,1,1.0
tn__7022527702,cid__phone,1.0,1
idx__659,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__660,tt__202_e_fremont_st,1,1.0
tt__202_e_fremont_st,cid__addr,1.0,1
idx__660,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__660,tn__661,1,1
tn__661,cid__class,1,1
idx__660,tt__hugo_s_cellar,1,1.0
tt__hugo_s_cellar,cid__name,1.0,1
idx__660,tn__7023854011,1,1.0
tn__7023854011,cid__phone,1.0,1
idx__660,tt__continental,1,1.0
tt__continental,cid__type,1.0,1
idx__661,tt__3300_las_vegas_blvd_s,1,1.0
tt__3300_las_vegas_blvd_s,cid__addr,1.0,1
idx__661,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__661,tn__662,1,1
tn__662,cid__class,1,1
idx__661,tt__madame_ching_s,1,1.0
tt__madame_ching_s,cid__name,1.0,1
idx__661,tn__7028947111,1,1.0
tn__7028947111,cid__phone,1.0,1
idx__661,tt__asian,1,1.0
tt__asian,cid__type,1.0,1
idx__662,tt__4750_w_sahara_ave,1,1.0
tt__4750_w_sahara_ave,cid__addr,1.0,1
idx__662,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__662,tn__663,1,1
tn__663,cid__class,1,1
idx__662,tt__mayflower_cuisinier,1,1.0
tt__mayflower_cuisinier,cid__name,1.0,1
idx__662,tn__7028708432,1,1.0
tn__7028708432,cid__phone,1.0,1
idx__662,tt__chinese,1,1.0
tt__chinese,cid__type,1.0,1
idx__663,tt__3595_las_vegas_blvd_s,1,1.0
tt__3595_las_vegas_blvd_s,cid__addr,1.0,1
idx__663,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__663,tn__664,1,1
tn__664,cid__class,1,1
idx__663,tt__michael_s_las_vegas,1,1.0
tt__michael_s_las_vegas,cid__name,1.0,1
idx__663,tn__7027377111,1,1.0
tn__7027377111,cid__phone,1.0,1
idx__663,tt__continental,1,1.0
tt__continental,cid__type,1.0,1
idx__664,tt__3145_las_vegas_blvd_s,1,1.0
tt__3145_las_vegas_blvd_s,cid__addr,1.0,1
idx__664,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__664,tn__665,1,1
tn__665,cid__class,1,1
idx__664,tt__monte_carlo,1,1.0
tt__monte_carlo,cid__name,1.0,1
idx__664,tn__7027334524,1,1.0
tn__7027334524,cid__phone,1.0,1
idx__664,tt__french_new,1,1.0
tt__french_new,cid__type,1.0,1
idx__665,tt__3400_las_vegas_blvd_s,1,1.0
tt__3400_las_vegas_blvd_s,cid__addr,1.0,1
idx__665,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__665,tn__666,1,1
tn__666,cid__class,1,1
idx__665,tt__moongate,1,1.0
tt__moongate,cid__name,1.0,1
idx__665,tn__7027917352,1,1.0
tn__7027917352,cid__phone,1.0,1
idx__665,tt__chinese,1,1.0
tt__chinese,cid__type,1.0,1
idx__666,tt__3200_las_vegas_blvd_s,1,1.0
tt__3200_las_vegas_blvd_s,cid__addr,1.0,1
idx__666,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__666,tn__667,1,1
tn__667,cid__class,1,1
idx__666,tt__morton_s_of_chicago_las_vegas,1,1.0
tt__morton_s_of_chicago_las_vegas,cid__name,1.0,1
idx__666,tn__7028930703,1,1.0
tn__7028930703,cid__phone,1.0,1
idx__666,tt__steakhouses,1,1.0
tt__steakhouses,cid__type,1.0,1
idx__667,tt__3925_paradise_rd,1,1.0
tt__3925_paradise_rd,cid__addr,1.0,1
idx__667,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__667,tn__668,1,1
tn__668,cid__class,1,1
idx__667,tt__nicky_blair_s,1,1.0
tt__nicky_blair_s,cid__name,1.0,1
idx__667,tn__7027929900,1,1.0
tn__7027929900,cid__phone,1.0,1
idx__667,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__668,tt__355_convention_center_dr,1,1.0
tt__355_convention_center_dr,cid__addr,1.0,1
idx__668,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__668,tn__669,1,1
tn__669,cid__class,1,1
idx__668,tt__piero_s_restaurant,1,1.0
tt__piero_s_restaurant,cid__name,1.0,1
idx__668,tn__7023692305,1,1.0
tn__7023692305,cid__phone,1.0,1
idx__668,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__669,tt__3500_las_vegas_blvd_s,1,1.0
tt__3500_las_vegas_blvd_s,cid__addr,1.0,1
idx__669,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__669,tn__670,1,1
tn__670,cid__class,1,1
idx__669,tt__spago_las_vegas,1,1.0
tt__spago_las_vegas,cid__name,1.0,1
idx__669,tn__7023696300,1,1.0
tn__7023696300,cid__phone,1.0,1
idx__669,tt__californian,1,1.0
tt__californian,cid__type,1.0,1
idx__670,tt__128_e_fremont_st,1,1.0
tt__128_e_fremont_st,cid__addr,1.0,1
idx__670,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__670,tn__671,1,1
tn__671,cid__class,1,1
idx__670,tt__steakhouse_the,1,1.0
tt__steakhouse_the,cid__name,1.0,1
idx__670,tn__7023821600,1,1.0
tn__7023821600,cid__phone,1.0,1
idx__670,tt__steakhouses,1,1.0
tt__steakhouses,cid__type,1.0,1
idx__671,tt__129_fremont_st,1,1.0
tt__129_fremont_st,cid__addr,1.0,1
idx__671,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__671,tn__672,1,1
tn__672,cid__class,1,1
idx__671,tt__stefano_s,1,1.0
tt__stefano_s,cid__name,1.0,1
idx__671,tn__7023857111,1,1.0
tn__7023857111,cid__phone,1.0,1
idx__671,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__672,tt__3645_las_vegas_blvd_s,1,1.0
tt__3645_las_vegas_blvd_s,cid__addr,1.0,1
idx__672,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__672,tn__673,1,1
tn__673,cid__class,1,1
idx__672,tt__sterling_brunch,1,1.0
tt__sterling_brunch,cid__name,1.0,1
idx__672,tn__7027394651,1,1.0
tn__7027394651,cid__phone,1.0,1
idx__672,tt__eclectic,1,1.0
tt__eclectic,cid__type,1.0,1
idx__673,tt__3799_las_vegas_blvd_s,1,1.0
tt__3799_las_vegas_blvd_s,cid__addr,1.0,1
idx__673,tt__las_vegas,1,1.0
tt__las_vegas,cid__city,1.0,1
idx__673,tn__674,1,1
tn__674,cid__class,1,1
idx__673,tt__tre_visi,1,1.0
tt__tre_visi,cid__name,1.0,1
idx__673,tn__7028917331,1,1.0
tn__7028917331,cid__phone,1.0,1
idx__673,tt__italian,1,1.0
tt__italian,cid__type,1.0,1
idx__674,tt__103_w_paces_ferry_rd,1,1.0
tt__103_w_paces_ferry_rd,cid__addr,1.0,1
idx__674,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__674,tn__675,1,1
tn__675,cid__class,1,1
idx__674,tt__103_west,1,1.0
tt__103_west,cid__name,1.0,1
idx__674,tn__4042335993,1,1.0
tn__4042335993,cid__phone,1.0,1
idx__674,tt__continental,1,1.0
tt__continental,cid__type,1.0,1
idx__675,tt__659_peachtree_st,1,1.0
tt__659_peachtree_st,cid__addr,1.0,1
idx__675,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__675,tn__676,1,1
tn__676,cid__class,1,1
idx__675,tt__alon_s_at_the_terrace,1,1.0
tt__alon_s_at_the_terrace,cid__name,1.0,1
idx__675,tn__4047240444,1,1.0
tn__4047240444,cid__phone,1.0,1
idx__675,tt__sandwiches,1,1.0
tt__sandwiches,cid__type,1.0,1
idx__676,tt__1134_euclid_ave,1,1.0
tt__1134_euclid_ave,cid__addr,1.0,1
idx__676,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__676,tn__677,1,1
tn__677,cid__class,1,1
idx__676,tt__baker_s_cajun_cafe,1,1.0
tt__baker_s_cajun_cafe,cid__name,1.0,1
idx__676,tn__4042235039,1,1.0
tn__4042235039,cid__phone,1.0,1
idx__676,tt__cajuncreole,1,1.0
tt__cajuncreole,cid__type,1.0,1
idx__677,tt__1437_virginia_ave,1,1.0
tt__1437_virginia_ave,cid__addr,1.0,1
idx__677,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__677,tn__678,1,1
tn__678,cid__class,1,1
idx__677,tt__barbecue_kitchen,1,1.0
tt__barbecue_kitchen,cid__name,1.0,1
idx__677,tn__4047669906,1,1.0
tn__4047669906,cid__phone,1.0,1
idx__677,tt__bbq,1,1.0
tt__bbq,cid__type,1.0,1
idx__678,tt__56_e_andrews_dr_nw,1,1.0
tt__56_e_andrews_dr_nw,cid__addr,1.0,1
idx__678,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__678,tn__679,1,1
tn__679,cid__class,1,1
idx__678,tt__bistro_the,1,1.0
tt__bistro_the,cid__name,1.0,1
idx__678,tn__4042315733,1,1.0
tn__4042315733,cid__phone,1.0,1
idx__678,tt__french_bistro,1,1.0
tt__french_bistro,cid__type,1.0,1
idx__679,tt__375_14th_st,1,1.0
tt__375_14th_st,cid__addr,1.0,1
idx__679,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__679,tn__680,1,1
tn__680,cid__class,1,1
idx__679,tt__bobby_june_s_kountry_kitchen,1,1.0
tt__bobby_june_s_kountry_kitchen,cid__name,1.0,1
idx__679,tn__4048763872,1,1.0
tn__4048763872,cid__phone,1.0,1
idx__679,tt__southernsoul,1,1.0
tt__southernsoul,cid__type,1.0,1
idx__680,tt__2911_s_pharr_court,1,1.0
tt__2911_s_pharr_court,cid__addr,1.0,1
idx__680,tt__atlanta,1,1.0
tt__atlanta,cid__city,1.0,1
idx__680,tn__681,1,1
tn__681,cid__class,1,1
