author_1,author_2,author_3,author_4,title,venue,year
h_v_jagadish,ting_yu,divesh_srivastava,sudipto_guha,approximate_xml_joins,sigmod_conference,2002
minos_n_garofalakis,neoklis_polyzotis,nan,nan,statistical_synopses_for_graphstructured_xml_databases,sigmod_conference,2002
marianne_winslett,nan,nan,nan,interview_with_michael_stonebraker,sigmod_record,2003
thomas_eiter,v_s_subrahmanian,thomas_lukasiewicz,james_j_lu,probabilistic_object_bases,acm_trans_database_syst,2001
daniel_barbar,tomasz_imielinski,nan,nan,sleepers_and_workaholics_caching_strategies_in_mobile_environments,sigmod_conference,1994
larry_ellison,nan,nan,nan,keynote_address,sigmod_conference,1995
barbara_pernici,massimo_mecella,nan,nan,designing_wrapper_components_for_eservices_in_integrating_heterogeneous_systems,vldb_j,2001
edward_sciore,nan,nan,nan,versioning_and_configuration_management_in_an_objectoriented_data_model,vldb_j,1994
anthony_brockwell,spiros_papadimitriou,christos_faloutsos,nan,adaptiv_handsoff_stream_mining,vldb,2003
christian_a_lang,ambuj_k_singh,nan,nan,modeling_highdimensional_index_structures_using_sampling,sigmod_conference,2001
c_mohan,nan,nan,nan,repeating_history_beyond_aries,vldb,1999
felipe_cario,pekka_kostamaa,art_kaufmann,john_burgess,storhouse_metanoia_new_applications_for_databas_storage_data_warehousing,sigmod_conference,2001
alex_pang,jiawei_han,raymond_t_ng,laks_v_s_lakshmanan,exploratory_mining_and_pruning_optimizations_of_constrained_association_rules,sigmod_conference,1998
klaudia_hergula,fernando_de_ferreira_rezende,nan,nan,the_heterogeneity_problem_and_middleware_technology_experiences_with_and_performance_of_database_gateways,vldb,1998
krishna_g_kulkarni,nan,nan,nan,objectoriented_extensions_in_sql3_a_status_report,sigmod_conference,1994
viswanathan_krishnamurthy,nan,nan,nan,oracle_xml_db_repository,sigmod_conference,2003
gerhard_weikum,nan,nan,nan,foundations_of_statistical_natural_language_processing_book_review,sigmod_record,2002
waqar_hasan,rajeev_motwani,nan,nan,optimization_algorithms_for_exploiting_the_parallelismcommunication_tradeoff_in_pipelined_parallelism,vldb,1994
aashu_virmani,tomasz_imielinski,nan,nan,datamine_interactive_rule_discovery_system,sigmod_conference,1995
khaled_yagoub,patrick_valduriez,valrie_issarny,daniela_florescu,caching_strategies_for_dataintensive_web_sites,vldb,2000
ion_stoica,nick_lanham,scott_shenker,joseph_m_hellerstein,querying_the_internet_with_pier,vldb,2003
hamid_pirahesh,christof_bornhvd,berthold_reinwald,sailesh_krishnamurthy,cache_tables_paving_the_way_for_an_adaptive_database_cache,vldb,2003
inderpal_singh_mumick,ashish_gupta,nan,nan,what_is_the_data_warehousing_problem_are_materialized_views_the_answer,vldb,1996
jeffrey_xu_yu,weifa_liang,maria_e_orlowska,nan,optimizing_multiple_dimensional_queries_simultaneously_in_multidimensional_databases,vldb_j,2000
ling_liu,robert_meersman,nan,nan,the_building_blocks_for_specifying_communication_behavior_of_complex_objects_an_activitydriven_approach,acm_trans_database_syst,1996
,nan,nan,nan,calls_for_papers_announcements,sigmod_record,1994
yiukai_ng,y_s_jiang,david_w_embley,nan,recordboundary_discovery_in_web_documents,sigmod_conference,1999
ouri_wolfson,kailash_narayanan,son_dao,ramya_raj,view_maintenance_in_mobile_computing,sigmod_record,1995
nick_roussopoulos,alexandros_labrinidis,nan,nan,balancing_performance_and_data_freshness_in_web_database_servers,vldb,2003
jayant_r_haritsa,juliana_freire,maya_ramanath,prasan_roy,statix_making_xml_count,sigmod_conference,2002
christian_s_jensen,david_b_lomet,nan,nan,transaction_timestamping_in_temporal_databases,vldb,2001
igor_timko,torben_bach_pedersen,christian_hage,christian_s_jensen,integrated_data_management_for_mobile_services_in_the_real_world,vldb,2003
markus_schneider,ralf_hartmut_gting,nan,nan,realmbased_spatial_data_types_the_rose_algebra,vldb_j,1995
david_wailok_cheung,ada_waichee_fu,nan,nan,a_transaction_replication_scheme_for_a_replicated_database_with_node_autonomy,vldb,1994
aris_m_ouksel,nan,nan,nan,incontext_peertopeer_information_filtering_on_the_web,sigmod_record,2003
raghu_ramakrishnan,s_sudarshan,divesh_srivastava,praveen_seshadri,the_coral_deductive_system,vldb_j,1994
alan_sussman,anurag_acharya,joel_h_saltz,chialin_chang,t2_a_customizable_parallel_database_for_multidimensional_data,sigmod_record,1998
rene_j_miller,anastasios_kementsietsidis,marcelo_arenas,nan,mapping_data_in_peertopeer_systems_semantics_and_algorithmic_issues,sigmod_conference,2003
garth_a_gibson,nan,nan,nan,storage_technology_raid_and_beyond,sigmod_conference,1995
arnon_rosenthal,edward_sciore,nan,nan,firstclass_views_a_key_to_usercentered_computing,sigmod_record,1999
hyoungdo_kim,nan,nan,nan,conceptual_modeling_and_specification_generation_for_b2b_business_process_based_on_ebxml,sigmod_record,2002
shingshan_peng,kweijay_lin,nan,nan,enhancing_external_consistency_in_realtime_transactions,sigmod_record,1996
thierry_coupaye,t_svensen,christine_collet,nan,naos_efficient_and_modular_reactive_capabilities_in_an_objectoriented_database_system,vldb,1994
arnaud_sahuguet,nan,nan,nan,kweelt_more_than_just_yet_another_framework_to_query_xml,sigmod_conference,2001
elizabeth_a_m_shriver,bruce_hillyer,wee_teck_ng,banu_zden,storage_service_providers_a_solution_for_storage_management_panel,vldb,2001
mark_deppe,yongdong_wang,alex_gorelik,nan,sybase_replication_server,sigmod_conference,1994
angelo_pruscino,rafiul_ahad,roger_bamford,nan,a_scalable_and_highly_available_networked_database_architecture,vldb,1999
robert_j_glushko,bart_meltzer,nan,nan,xml_and_electronic_commerce_enabling_the_network_economy,sigmod_record,1998
maurizio_rafanelli,elaheh_pourabbas,nan,nan,hierarchies_and_relative_operators_in_the_olap_environment,sigmod_record,2000
benjamin_g_zorn,alexander_l_wolf,jonathan_e_cook,nan,partition_selection_policies_in_object_database_garbage_collection,sigmod_conference,1994
jrguwe_kietz,ulrich_reimer,martin_staudt,nan,mining_insurance_data_at_swiss_life,vldb,1997
jrg_sander,hanspeter_kriegel,peer_krger,markus_m_breunig,data_bubbles_quality_preserving_performance_boosting_for_hierarchical_clustering,sigmod_conference,2001
peter_dadam,wolfgang_klas,nan,nan,the_database_and_information_system_research_group_at_the_university_of_ulm,sigmod_record,1997
sudarshan_s_chawathe,feng_peng,nan,nan,xpath_queries_on_streaming_data,sigmod_conference,2003
michael_ley,nan,nan,nan,sigmod_anthology_editors_message,sigmod_record,2000
weidong_chen,nan,nan,nan,query_evaluation_in_deductive_databases_with_alternating_fixpoint_semantics,acm_trans_database_syst,1995
sibel_adali,yannis_papakonstantinou,k_seluk_candan,v_s_subrahmanian,query_caching_and_optimization_in_distributed_mediator_systems,sigmod_conference,1996
david_j_dewitt,manish_mehta,nan,nan,managing_intraoperator_parallelism_in_parallel_database_systems,vldb,1995
hanan_samet,ken_smith,glenn_s_iwerks,nan,continuous_knearest_neighbor_queries_for_continuously_moving_points_with_updates,vldb,2003
michael_j_wynblatt,julio_c_navas,nan,nan,the_network_is_the_database_data_management_for_highly_distributed_systems,sigmod_conference,2001
robert_meersman,amit_p_sheth,nan,nan,amicalola_report_database_and_information_system_research_challenges_and_opportunities_in_semantic_web_and_enterprises,sigmod_record,2002
nathan_goodman,steve_rozen,lincoln_stein,nan,building_a_laboratory_information_system_around_a_cbased_objectoriented_dbms,vldb,1994
bjrn_blohsfeld,jenspeter_dittrich,martin_schneider,bernhard_seeger,xxl_a_library_approach_to_supporting_efficient_implementations_of_advanced_database_queries,vldb,2001
tore_risch,ling_lin,nan,nan,querying_continuous_time_sequences,vldb,1998
philip_j_harding,bongki_moon,quanzhong_li,nan,xissr_xml_indexing_and_storage_system_using_rdbms,vldb,2003
nelson_mendona_mattos,serge_rielau,bruce_g_lindsay,stefan_deloch,implementation_of_sql3_structured_types_with_inheritance_and_value_substitutability,vldb,1999
torsten_grust,nan,nan,nan,accelerating_xpath_location_steps,sigmod_conference,2002
christoph_kilger,guido_moerkotte,nan,nan,indexing_multiple_sets,vldb,1994
patrick_e_oneil,dallan_quass,nan,nan,improved_query_performance_with_variant_indexes,sigmod_conference,1997
george_colliat,nan,nan,nan,ola_relationa_and_multidimensional_database_systems,sigmod_record,1996
andrea_zisman,v_w_setzer,nan,nan,new_concurrency_control_algorithms_for_accessing_and_compacting_btrees,vldb,1994
nick_roussopoulos,alexandros_labrinidis,nan,nan,update_propagation_strategies_for_improving_the_quality_of_data_on_the_web,vldb,2001
alberto_o_mendelzon,nan,nan,nan,information_directors_message,sigmod_record,2000
raghu_ramakrishnan,shaul_dar,nan,nan,a_performance_study_of_transitive_closure_algorithms,sigmod_conference,1994
avigdor_gal,nan,nan,nan,data_management_in_ecommerce_the_goo_the_ba_and_the_ugly,sigmod_conference,2000
berthold_reinwald,jayavel_shanmugasundaram,michael_j_carey,eugene_j_shekita,efficiently_publishing_relational_data_as_xml_documents,vldb,2000
michael_jaedicke,bernhard_mitschang,nan,nan,on_parallel_processing_of_aggregate_and_scalar_functions_in_objectrelational_dbms,sigmod_conference,1998
n_winterbottom,s_j_oconnell,nan,nan,performing_jobs_without_decompression_in_a_compressed_database_system,sigmod_record,2003
doug_stacey,nan,nan,nan,replication_db_oracl_or_sybase,sigmod_record,1995
jochen_van_den_bercken,bernhard_seeger,nan,nan,query_processing_techniques_for_multiversion_access_methods,vldb,1996
s_sudarshan,prasan_roy,abraham_silberschatz,s_seshadri,garbage_collection_in_object_oriented_databases_using_transactional_cyclic_reference_counting,vldb,1997
henry_f_korth,stephen_blott,abraham_silberschatz,nan,informatio_communicatio_and_money_for_what_can_we_charge_and_how_can_we_meter_it,vldb,1998
m_tamer_zsu,randal_j_peters,nan,nan,an_axiomatic_model_of_dynamic_schema_evolution_in_objectbase_systems,acm_trans_database_syst,1997
laurent_dayns,grzegorz_czajkowski,nan,nan,lightweight_flexible_isolation_for_languagebased_extensible_systems,vldb,2002
mathias_weske,gottfried_vossen,nan,nan,the_wasa2_objectoriented_workflow_management_system,sigmod_conference,1999
felipe_cario,william_oconnell,nan,nan,planpertuple_optimization_solution_parallel_execution_of_expensive_userdefined_functions,vldb,1998
shuyao_chien,carlo_zaniolo,vassilis_j_tsotras,nan,efficient_schemes_for_managing_multiversionxml_documents,vldb_j,2002
laurent_mignet,serge_abiteboul,tova_milo,adi_eyal,active_views_for_electronic_commerce,vldb,1999
gargi_sur,mary_f_fernandez,amlie_marian,jrme_simon,implementing_xquery_10_the_galax_experience,vldb,2003
brian_murphy,elke_a_rundensteiner,bradford_pielech,maged_elsayed,rainbow_multixquery_optimization_using_materialized_xml_views,sigmod_conference,2003
eric_simon,angelika_kotz_dittrich,nan,nan,promises_and_realities_of_active_database_systems,vldb,1995
ling_liu,nan,nan,nan,editors_notes,sigmod_record,2003
gerti_kappel,werner_retschitzegger,nan,nan,the_trigs_active_objectoriented_database_system_an_overview,sigmod_record,1998
takeshi_fukuda,yasuhiko_morimoto,takeshi_tokuyama,shinichi_morishita,constructing_efficient_decision_trees_by_using_optimized_numeric_association_rules,vldb,1996
samuel_kounev,alejandro_p_buchmann,nan,nan,improving_data_access_of_j2ee_applications_by_exploiting_asynchronous_messaging_and_caching_services,vldb,2002
nadjiba_sahraoui,andr_gamache,nan,nan,addressing_techniques_used_in_database_object_managers_o2_and_orion,sigmod_record,1995
amit_p_sheth,sanjeev_thacker,shuchi_patel,nan,complex_relationships_and_knowledge_discovery_support_in_the_infoquilt_system,vldb_j,2003
songting_chen,andreas_koeller,elke_a_rundensteiner,xin_zhang,dyda_data_warehouse_maintenance_in_fully_concurrent_environments,sigmod_conference,2001
lukasz_golab,m_tamer_zsu,nan,nan,processing_sliding_window_multijoins_in_continuous_queries_over_data_streams,vldb,2003
sunita_sarawagi,nan,nan,nan,usercognizant_multidimensional_analysis,vldb_j,2001
philippe_bonnet,allan_beaufour,mads_bondo_dydensborg,martin_leopold,bluetoothbased_sensor_networks,sigmod_record,2003
garth_a_gibson,erik_riedel,christos_faloutsos,nan,active_storage_for_largescale_data_mining_and_multimedia,vldb,1998
junghoo_cho,hector_garciamolina,nan,nan,the_evolution_of_the_web_and_implications_for_an_incremental_crawler,vldb,2000
angela_bonifati,cosmin_cremarenco,tova_milo,gregory_cobena,managing_distributed_workspaces_with_active_xml,vldb,2003
timos_k_sellis,dimitri_theodoratos,nan,nan,data_warehouse_configuration,vldb,1997
leonid_libkin,nan,nan,nan,database_principles_column_introduction,sigmod_record,1999
arunprasad_p_marathe,kenneth_salem,nan,nan,a_language_for_manipulating_arrays,vldb,1997
sriram_padmanabhan,nan,nan,nan,extracting_large_data_sets_using_db2_parallel_edition,vldb,1996
hector_garciamolina,himanshu_gupta,wilburt_labio,yue_zhuge,the_whips_prototype_for_data_warehouse_creation_and_maintenance,sigmod_conference,1997
gerhard_weikum,alon_y_levy,divesh_srivastava,eric_simon,reminiscences_on_influential_papers,sigmod_record,2000
stratis_viglas,josef_burger,leonidas_galanis,jeffrey_f_naughton,mixed_mode_xml_query_processing,vldb,2003
chungmin_chen,nick_roussopoulos,nan,nan,adaptive_selectivity_estimation_using_query_feedback,sigmod_conference,1994
jayant_r_haritsa,binto_george,nan,nan,secure_bufering_in_firm_realtime_database_systems,vldb_j,2000
edward_e_cobb,nan,nan,nan,the_impact_of_technology_on_commercial_transaction_processing,vldb_j,1997
peter_m_schwarz,laura_m_haas,vanja_josifovski,eileen_tien_lin,garlic_a_new_flavor_of_federated_query_processing_for_db2,sigmod_conference,2002
tiziana_catarci,john_cardiff,giuseppe_santucci,nan,graphical_interaction_with_heterogeneous_databases,vldb_j,1997
themistoklis_palpanas,nan,nan,nan,knowledge_discovery_in_data_warehouses,sigmod_record,2000
laks_v_s_lakshmanan,frdric_gingras,nan,nan,ndsql_a_multidimensional_language_for_interoperability_and_olap,vldb,1998
eike_schallehn,ingolf_geist,kaiuwe_sattler,nan,quiet_continuous_querydriven_index_tuning,vldb,2003
seth_j_white,david_j_dewitt,nan,nan,implementing_crash_recovery_in_quickstore_a_performance_study,sigmod_conference,1995
david_shutt,jason_zander,brian_harry,paul_sanders,the_microsoft_repository,vldb,1997
akmal_b_chaudhri,nan,nan,nan,an_annotated_bibliography_of_benchmarks_for_object_databases,sigmod_record,1995
zografoula_vagena,shuyao_chien,vassilis_j_tsotras,carlo_zaniolo,efficient_structural_joins_on_indexed_xml_documents,vldb,2002
werner_kieling,nan,nan,nan,foundations_of_preferences_in_database_systems,vldb,2002
fernando_berzal_galiano,nicols_marn,nan,nan,data_mining_concepts_and_techniques_book_review,sigmod_record,2002
abraham_silberschatz,sumit_ganguly,yossi_matias,phillip_b_gibbons,bifocal_sampling_for_skewresistant_join_size_estimation,sigmod_conference,1996
bertram_ludscher,pratik_mukhopadhyay,yannis_papakonstantinou,nan,a_transducerbased_xml_query_processor,vldb,2002
anuradha_bhamidipaty,sunita_sarawagi,chandra_mouli,alok_kirpal,alias_an_active_learning_led_interactive_deduplication_system,vldb,2002
dimitris_papadias,timos_k_sellis,yannis_theodoridis,max_j_egenhofer,topological_relations_in_the_world_of_minimum_bounding_rectangles_a_study_with_rtrees,sigmod_conference,1995
bernhard_zeller,alfons_kemper,nan,nan,experience_report_exploiting_advanced_database_optimization_features_for_largescale_sap_r3_installations,vldb,2002
johann_christoph_freytag,ulrike_jaeger,nan,nan,an_annotated_bibliography_on_active_databases,sigmod_record,1995
pradeep_shenoy,philip_bohannon,p_p_s_narayan,henry_f_korth,optimizing_view_queries_in_rolex_to_support_navigable_result_trees,vldb,2002
fei_sha,tatiana_chansineying,georges_gardarin,tuyettram_dangngoc,miro_web_integrating_multiple_data_sources_through_semistructured_data_types,vldb,1999
georges_gardarin,fernando_machuca,philippe_pucheral,nan,ofl_a_functional_execution_model_for_object_query_languages,sigmod_conference,1995
tiziana_catarci,isabel_f_cruz,nan,nan,information_visualizatio_guest_editors_foreword,sigmod_record,1996
philip_a_bernstein,patrick_e_oneil,hal_berenson,elizabeth_j_oneil,a_critique_of_ansi_sql_isolation_levels,sigmod_conference,1995
oliver_po,divyakant_agrawal,radu_sion,wensyan_li,issues_and_evaluations_of_caching_solutions_for_web_application_acceleration,vldb,2002
alexandros_labrinidis,nick_roussopoulos,nan,nan,generating_dynamic_content_at_databasebacked_web_servers_cgibin_vs_mod_perl,sigmod_record,2000
jochen_doppelhammer,donald_kossmann,thomas_hppler,alfons_kemper,database_performance_in_the_real_world_tpcd_and_sap_r3_experience_paper,sigmod_conference,1997
azer_bestavros,nan,nan,nan,advances_in_realtime_database_systems_research,sigmod_record,1996
david_j_dewitt,navin_kabra,nan,nan,opt_an_objectoriented_implementation_for_extensible_database_query_optimization,vldb_j,1999
sudarshan_s_chawathe,nan,nan,nan,comparing_hierarchical_data_in_external_memory,vldb,1999
jim_melton,andrew_eisenberg,nan,nan,standards_in_practice,sigmod_record,1998
s_sudarshan,h_v_jagadish,rajeev_rastogi,abraham_silberschatz,dal_a_high_performance_main_memory_storage_manager,vldb,1994
narain_h_gehani,william_d_roome,h_v_jagadish,nan,odefs_a_file_system_interface_to_an_objectoriented_database,vldb,1994
leonid_libkin,nan,nan,nan,some_remarks_on_variable_independenc_closur_and_orthographic_dimension_in_constraint_databases,sigmod_record,1999
sin_yeung_lee,tok_wang_ling,nan,nan,further_improvements_on_integrity_constraint_checking_for_stratifiable_deductive_databases,vldb,1996
eric_simon,esther_pacitti,pascale_minet,nan,fast_algorithms_for_maintaining_replica_consistency_in_lazy_master_replicated_databases,vldb,1999
dieter_gawlick,nan,nan,nan,scalablity_and_availability_in_oracle7_73,vldb,1996
raymond_t_ng,edwin_m_knorr,nan,nan,algorithms_for_mining_distancebased_outliers_in_large_datasets,vldb,1998
chun_zhang,guy_m_lohman,jun_rao,nimrod_megiddo,automating_physical_database_design_in_a_parallel_database,sigmod_conference,2002
christos_faloutsos,byoungkee_yi,nan,nan,fast_time_sequence_indexing_for_arbitrary_lp_norms,vldb,2000
themis_panayiotopoulos,efstathios_v_ioannidis,constantine_d_spyropoulos,stavros_kokkotos,on_the_issue_of_valid_times_in_temporal_databases,sigmod_record,1995
jennifer_widom,elena_baralis,nan,nan,an_algebraic_approach_to_rule_analysis_in_expert_database_systems,vldb,1994
dan_suciu,rada_chirkova,alon_y_halevy,nan,a_formal_perspective_on_the_view_selection_problem,vldb,2001
erik_duval,eddy_forte,kris_cardinaels,koen_hendrikx,semantic_and_pedagogic_interoperability_mechanisms_in_the_ariadne_educational_repository,sigmod_record,1999
c_mohan,joseph_m_hellerstein,marcel_kornacker,nan,concurrency_and_recovery_in_generalized_search_trees,sigmod_conference,1997
s_sudarshan,arvind_hulgeri,nan,nan,parametric_query_optimization_for_linear_and_piecewise_linear_cost_functions,vldb,2002
luis_gravano,h_v_jagadish,panagiotis_g_ipeirotis,s_muthukrishnan,approximate_string_joins_in_a_database_almost_for_free,vldb,2001
arie_segev,nan,nan,nan,editors_farewell_notes,sigmod_record,1995
viswanath_poosala,yannis_e_ioannidis,nan,nan,histogrambased_approximation_of_setvalued_queryanswers,vldb,1999
paolo_merialdo,giansalvatore_mecca,paolo_atzeni,nan,to_weave_the_web,vldb,1997
ashok_joshi,n_macnaughton,juan_loaiza,m_keihl,the_oracle_universal_server_buffer,vldb,1997
ioana_stanoi,amr_el_abbadi,divyakant_agrawal,mirek_riedewald,discovery_of_influence_sets_in_frequently_updated_databases,vldb,2001
ling_liu,nan,nan,nan,editors_notes,sigmod_record,2001
naci_ishakbeyoglu,z_meral_zsoyoglu,nan,nan,maintenance_of_implication_integrity_constraints_under_updates_to_constraints,vldb_j,1998
mark_r_tuttle,david_b_lomet,nan,nan,redo_recovery_after_system_crashes,vldb,1995
hamid_pirahesh,c_mohan,jeffrey_f_naughton,sailesh_krishnamurthy,middletier_database_caching_for_ebusiness,sigmod_conference,2002
j_d_tygar,nan,nan,nan,atomicity_versus_anonymity_distributed_transactions_for_electronic_commerce,vldb,1998
ouri_wolfson,yixiu_huang,sushil_jajodia,nan,an_adaptive_data_replication_algorithm,acm_trans_database_syst,1997
iakovos_motakis,carlo_zaniolo,nan,nan,temporal_aggregation_in_active_database_rules,sigmod_conference,1997
jeffrey_f_naughton,avi_pfeffer,joseph_m_hellerstein,nan,generalized_search_trees_for_database_systems,vldb,1995
jennifer_widom,nan,nan,nan,editors_notes,sigmod_record,1995
ashok_joshi,ron_weiss,amit_ganesh,tirthankar_lahiri,faststart_quick_fault_recovery_in_oracle,sigmod_conference,2001
matthias_jarke,stephan_jacobs,michael_gebhardt,nan,a_toolkit_for_negotiation_support_interfaces_to_multidimensional_data,sigmod_conference,1997
xiaolei_qian,nan,nan,nan,announcements_from_ns_nas_and_elsewhere,sigmod_record,1994
phillip_b_gibbons,gary_valentin,todd_c_mowry,shimin_chen,fractal_prefetching_btrees_optimizing_both_cache_and_disk_performance,sigmod_conference,2002
rene_j_miller,mauricio_a_hernndez,laura_m_haas,nan,schema_mapping_as_query_discovery,vldb,2000
hamid_pirahesh,nan,nan,nan,objectoriented_features_of_db2_clientserver,sigmod_conference,1994
rainer_a_sommer,david_bailey,thomas_r_gulledge,nan,the_ntier_hub_technology,sigmod_record,2002
william_w_cohen,nan,nan,nan,integration_of_heterogeneous_databases_without_common_domains_using_queries_based_on_textual_similarity,sigmod_conference,1998
phillip_b_gibbons,yossi_matias,nan,nan,new_samplingbased_summary_statistics_for_improving_approximate_query_answers,sigmod_conference,1998
donald_kossmann,michael_j_franklin,bjrn_r_jnsson,nan,performance_tradeoffs_for_clientserver_query_processing,sigmod_conference,1996
stratos_idreos,manolis_koubarakis,christos_tryfonopoulos,yannis_drougas,selective_information_dissemination_in_p2p_networks_problems_and_solutions,sigmod_record,2003
surajit_chaudhuri,ashraf_aboulnaga,nan,nan,selftuning_histograms_building_histograms_without_looking_at_data,sigmod_conference,1999
roy_goldman,serge_abiteboul,jennifer_widom,dallan_quass,lore_a_database_management_system_for_semistructured_data,sigmod_record,1997
david_w_adler,nan,nan,nan,db2_spatial_extender_spatial_data_within_the_rdbms,vldb,2001
s_muthukrishnan,nick_koudas,piotr_indyk,nan,identifying_representative_trends_in_massive_time_series_data_sets_using_sketches,vldb,2000
dennis_shasha,yunyue_zhu,nan,nan,warping_indexes_with_envelope_transforms_for_query_by_humming,sigmod_conference,2003
l_pedro,v_kotov,i_papadopoulos,l_mapelli,obk_an_online_high_energy_physics_metadata_repository,vldb,2002
shinichi_morishita,yasuhiko_morimoto,takeshi_tokuyama,takeshi_fukuda,data_mining_using_twodimensional_optimized_accociation_rules_schem_algorithm_and_visualization,sigmod_conference,1996
n_l_belkhodja,mourad_ouzzani,m_a_atroun,nan,a_topdown_approach_for_two_level_serializability,vldb,1994
sacha_berger,christoph_wieser,sebastian_schaffert,franois_bry,xcerpt_and_visxcerpt_from_patternbased_to_visual_querying_of_xml_and_semistructured_data,vldb,2003
leonidas_fegaras,nan,nan,nan,query_unnesting_in_objectoriented_databases,sigmod_conference,1998
jochen_van_den_bercken,bernhard_seeger,nan,nan,an_evaluation_of_generic_bulk_loading_techniques,vldb,2001
nam_huyn,nan,nan,nan,scientific_olap_for_the_biotech_domain,vldb,2001
ramakrishnan_srikant,rakesh_agrawal,nan,nan,privacypreserving_data_mining,sigmod_conference,2000
reynold_cheng,dmitri_v_kalashnikov,sunil_prabhakar,nan,evaluating_probabilistic_queries_over_imprecise_data,sigmod_conference,2003
sunil_prabhakar,reynold_cheng,nan,nan,managing_uncertainty_in_sensor_database,sigmod_record,2003
richard_r_muntz,leana_golubchik,steven_berson,nan,fault_tolerant_design_of_multimedia_servers,sigmod_conference,1995
c_j_date,nan,nan,nan,edgar_f_codd_a_tribute_and_personal_memoir,sigmod_record,2003
meikel_pss,chris_floyd,nan,nan,new_tpc_benchmarks_for_decision_support_and_web_commerce,sigmod_record,2000
ramaraju_kalidindi,vijay_kumar,rajgopal_kannan,s_sitharama_iyengar,energy_and_rate_based_mac_protocol_for_wireless_sensor_networks,sigmod_record,2003
clement_t_yu,weiyi_meng,george_philip,nan,distributed_topn_query_processing_with_possibly_uncooperative_local_systems,vldb,2003
jignesh_m_patel,laurie_hammel,nan,nan,searching_on_the_secondary_structure_of_protein_sequences,vldb,2002
karl_aberer,nan,nan,nan,guest_editors_introduction,sigmod_record,2003
arvind_nithrakashyap,rajendran_m_sivasankaran,jayavel_shanmugasundaram,krithi_ramamritham,efficient_concurrency_control_for_broadcast_environments,sigmod_conference,1999
ramakrishnan_srikant,rakesh_agrawal,nan,nan,mining_generalized_association_rules,vldb,1995
margaret_h_dunham,abdelsalam_helal,nan,nan,mobile_computing_and_databases_anything_new,sigmod_record,1995
leslie_d_fife,le_gruenwald,nan,nan,research_issues_for_data_communication_in_mobile_adhoc_network_database_systems,sigmod_record,2003
rene_j_miller,yuping_yang,nan,nan,association_rules_over_interval_data,sigmod_conference,1997
reinhard_pichler,christoph_koch,georg_gottlob,nan,xpath_processing_in_a_nutshell,sigmod_record,2003
jun_zhang,dimitris_papadias,manli_zhu,yufei_tao,locationbased_spatial_queries,sigmod_conference,2003
valrie_issarny,patrick_valduriez,khaled_yagoub,daniela_florescu,building_and_customizing_dataintensive_web_sites_using_weave,vldb,2000
luis_gravano,nicolas_bruno,surajit_chaudhuri,nan,stholes_a_multidimensional_workloadaware_histogram,sigmod_conference,2001
jeroen_hoppenbrouwers,mike_p_papazoglou,nan,nan,contextualizing_the_information_space_in_federated_digital_libraries,sigmod_record,1999
rada_chirkova,dan_suciu,alon_y_halevy,nan,a_formal_perspective_on_the_view_selection_problem,vldb_j,2002
jim_gray,betty_salzberg,stefano_ceri,andreas_reuter,databases_and_workflow_management_what_is_it_all_about_panel,vldb,1995
leonard_j_seligman,nan,nan,nan,industry_perspectives,sigmod_record,1997
laks_v_s_lakshmanan,jian_pei,jiawei_han,nan,quotient_cube_how_to_summarize_the_semantics_of_a_data_cube,vldb,2002
charu_c_aggarwal,philip_s_yu,nan,nan,finding_generalized_projected_clusters_in_high_dimensional_spaces,sigmod_conference,2000
marianne_winslett,nan,nan,nan,hector_garciamolina_speaks_out,sigmod_record,2002
james_j_lu,guido_moerkotte,joachim_sch,v_s_subrahmanian,efficient_maintenance_of_materialized_mediated_views,sigmod_conference,1995
rainer_gallersdrfer,matthias_nicola,nan,nan,improving_performance_in_replicated_databases_through_relaxed_coherency,vldb,1995
nelson_mendona_mattos,nan,nan,nan,supporting_procedural_constructs_in_sql_compilers,vldb,1996
dave_liles,nan,nan,nan,the_zero_latency_enterprise,vldb,2000
jeanne_vanbriesen,paul_s_fischbeck,christos_faloutsos,anastassia_ailamaki,an_environmental_sensor_network_to_determine_drinking_water_quality_and_security,sigmod_record,2003
surajit_chaudhuri,nicolas_bruno,luis_gravano,nan,topk_selection_queries_over_relational_databases_mapping_strategies_and_performance_evaluation,acm_trans_database_syst,2002
z_meral_zsoyoglu,tolga_bozkaya,nan,nan,indexing_large_metric_spaces_for_similarity_search_queries,acm_trans_database_syst,1999
carlotta_domeniconi,vassilis_j_tsotras,george_kollios,dimitrios_gunopulos,approximating_multidimensional_aggregate_range_queries_over_real_attributes,sigmod_conference,2000
anand_deshpande,nan,nan,nan,linking_business_to_deliver_value_a_data_management_challenge,vldb,2000
hanspeter_kriegel,daniel_a_keim,nan,nan,visdb_a_system_for_visualizing_large_databases,sigmod_conference,1995
surojit_chatterjee,gholamhosein_sheikholeslami,aidong_zhang,nan,wavecluster_a_multiresolution_clustering_approach_for_very_large_spatial_databases,vldb,1998
john_r_smith,nan,nan,nan,mpeg7_standard_for_multimedia_databases,sigmod_conference,2001
nick_koudas,h_v_jagadish,divesh_srivastava,nan,on_effective_multidimensional_indexing_for_strings,sigmod_conference,2000
anand_rajaraman,nan,nan,nan,ecommerce_database_issues_and_experience,sigmod_conference,1999
