beer_name,brew_factory_name,style,abv
bullfrog_sunrise_red,bullfrog_brewery,amber_ale,4.5
north_center_stinson_amber,north_center_brewing_company,amber_ale,5.0
bowland_devils_rock,bowland,bitter,3.8
montgomery_the_chief_beer,montgomery_brewing_company_40_mn_41,amber_ale,5.7
sea_dog_biscut_malt_amber_ale,sea_dog_brewing_40_shipyard_brewing_co_41,amber_ale,5.2
bravo_033_chefs_amber_ale,bravo_033_restaurant,amber_ale,6.3
sprig_and_fern_fern_draught,sprig_and_fern_brewery,amber_lagervienna,4.0
nola_flambeau_red_ale,nola_new_orleans_lager_ale,amber_ale,5.7
one_one_five_batch_01_amber_ale,115_grill_brewhouse,amber_ale,4.2
iechyd_da_main_drag_amber,iechyd_da_brewing_company,amber_ale,5.5
crannog_spawning_sockeye_ale,crannog_ales,amber_ale,5.5
40_512_41_three_sisters,40_512_41_brewing_company,india_pale_ale_40_ipa_41,
wild_beast_amber_ale,wild_beast_brewing,amber_ale,5.0
frothy_beard_smokey_the_ambear,frothy_beard_brewing_company,smoked,5.0
belle_gueule_brousse,brasseurs_rj,amber_lagervienna,5.2
cellar_dweller_rynos_amber,cellar_dweller_craft_beers_40_valley_vineyards_winery_41,amber_ale,6.5
champion_blood_red_hibiscus_hefeweizen,champion_brewing_company,german_hefeweizen,6.0
main_street_heal_grow,main_street_brewing_40_bc_41,amber_ale,5.8
nighthawk_16hour_dry_hopped_amber,nighthawk_brewery,amber_ale,6.7
black_sands_pacific_red_ale,black_sands_brewing_company,amber_ale,5.0
603_winni_ale,603_brewery,amber_ale,6.5
murrays_sutton_hoo,murrays_craft_brewing_co,amber_ale,5.2
mill_city_red_beard_ira,mill_city_brew_werks,india_pale_ale_40_ipa_41,7.0
14th_star_pursuit_of_happiness,14th_star_brewing_company,stout,5.9
amb_brousse_classique,amb_ma_tre_brasseur,amber_ale,5.0
49th_state_equinox_dipa,49th_state_brewery,imperial_ipa,8.8
chorlton_sandalwood_ale,chorlton_brewing_company,amber_lagervienna,6.7
steinacher_ankerla_kolonial_red_ale,ankerbr_u_steinach,amber_ale,7.0
chez_gambrinus_galarneau,brasserie_chez_gambrinus,amber_ale,5.0
catawba_valley_rediculous_red_ipa,catawba_valley_brewing_company,india_pale_ale_40_ipa_41,6.0
cannery_anarchist_amber_ale,cannery_brewing_company,amber_ale,5.5
mad_hatter_unhinged_amber_ale,mad_hatter,amber_ale,7.0
brasserie_de_nice_hopstock,brasserie_artisanale_de_nice,amber_ale,5.0
3_cross_single_speed_pale_ale_northern_brewer,3_cross_brewing_company,american_pale_ale,5.2
rude_hippo_honey_basil_amber,18th_street_brewery,amber_ale,7.4
4_hands_ruby_red_prussia,4_hands_brewing_company,berliner_weisse,3.5
bolero_snort_crouching_tiger_ragin_bull,high_point_brewing_company,spiceherbvegetable,5.0
north_country_stinky_hippie,north_country_brewing_company,india_pale_ale_40_ipa_41,4.4
big_river_riverport_traditional_ale,brb_40_be_right_back_big_river_41,amber_ale,5.0
buxton_red_point_ipa,buxton,amber_ale,7.5
192_malty_amber,192_brewing_company,amber_ale,6.5
r_shea_rubber_city_red,r_shea_brewing,amber_ale,4.5
off_the_rail_raybuck_red_ale,off_the_rail_brewing,amber_ale,6.4
steamworks_lizard_head_red,steamworks_brewing_co_40_us_41,amber_ale,5.2
stilt_house_weekender_amber_ale,stilt_house_brewery,amber_ale,5.7
big_shed_sentinel_amber_ale,big_shed,bitter,3.8
magic_hat_humdinger_series_graupel,magic_hat_brewing_company_40_north_american_breweries_41,barley_wine,10.8
hawcreek_get_down_ruby_red,hawcreek_brewing_co,irish_ale,
7_devils_arago_amber,7_devils_brewing_company,amber_ale,5.4
350_british_bulldog,350_brewing_company,india_pale_ale_40_ipa_41,6.5
blind_tiger_ruby_slippery_imperial_red_ipa,blind_tiger,imperial_ipa,7.7
cold_water_amber,cold_water_brewery_grill,amber_ale,6.0
aston_manor_amber_harvest_strong_dry_cider,aston_manor,cider,6.0
cascade_fred_bonic_plague,cascade_brewing,sourwild_ale,
big_axe_maple_wheat_amber_ale,big_axe_brewery_and_b_b,amber_ale,5.0
bull_barrels_left_hand_rye_pale_ale,bull_barrel_brew_pub,american_pale_ale,5.0
nevins_mildly_confusing,nevins_brewing_company,belgian_strong_ale,6.2
sulauze_caboose,brasserie_de_sulauze,spiceherbvegetable,5.0
central_city_red_racer_ipa_nectarine_mosaic_hops,central_city_brewers_distillers,india_pale_ale_40_ipa_41,6.5
bridges_ambleside_amber_ale_pomegranate_galena_hops,bridge_brewing_company,amber_ale,5.3
weasel_boy_feisty_fisher_amber_ale,weasel_boy_brewing_company,amber_ale,
bridges_ambleside_amber_ale,bridge_brewing_company,amber_ale,5.3
hiisi_rooster_lager,panimo_hiisi,smoked,5.3
aviator_horsepower,aviator_brewing_company,imperial_ipa,10.2
bozeman_bozone_select_amber_ale,bozeman_brewing_company,amber_ale,5.5
idle_hands_craft_ales_dimples_redux,idle_hands_craft_ales,abbey_dubbel,8.3
13_virtues_morocco_mole_mexican_lager,13_virtues_brewing_company,premium_lager,6.0
walleye_chop_lager,brau_brothers_brewing_company,pale_lager,5.9
arkose_high_ridge_double_red,arkose_brewery,american_strong_ale,6.8
holy_city_the_liberation_libation,holy_city_brewing,amber_ale,4.8
barleys_mild_child,barleys_brewing_company,mild_ale,3.6
funk_estate_parleyer,massey_university_microbrewery,golden_aleblond_ale,4.2
bobage_crew_brew_triple_aaa,bobage_brewing,bitter,3.9
amalias_mbar,cervecer_a_artesanal_amalias,american_pale_ale,
certified_original_sol_y_sambra,niagara_college_teaching_brewery,amber_ale,
westport_sailor_delight_amber_ale,westport_brewing_company,amber_ale,5.2
anacapa_riptide_imperial_red_ale,anacapa_brewing_company,american_strong_ale,8.0
aora_tostada,brasserie_la_binchoise,english_strong_ale,8.2
alpha_state_sorachi_red_ipa,alpha_state,india_pale_ale_40_ipa_41,6.5
450_north_road_rage_ale,450_north_brewing_company,american_pale_ale,5.6
kinzua_dam_my_hearts_content_amber_ale,kinzua_dam_beer_company,amber_ale,
brocklebank_the_drunkards_reunion,brocklebank_craft_brewing,wheat_ale,
canton_brew_works_admiral_ambar,canton_brew_works,amber_ale,5.3
alvinne_red_king,picobrouwerij_alvinne,sourwild_ale,6.0
pioneer_american_red_ale,pioneer_beer_company,american_pale_ale,6.0
maldita_old_continent_american_amber_ale,faustino_microcervejeira,amber_ale,6.0
brassneck_no_brainer_preprohibition_style_corn_lager,brassneck_brewery,pale_lager,4.5
resignation_redhook_kcco_amber_ale,redhook_brewery,amber_ale,5.0
valh_ll_kilted_viking,valh_ll_brewing_company,scotch_ale,8.9
la_f_t_s_rie_brouepub_cascade_brousse,la_f_t,amber_ale,5.7
torquemada_sarmiento,cerveza_torquemada,amber_ale,7.0
bazens_may_beer,star_inn_40_prev_bazens_41,bitter,4.0
saranac_high_peaks_immortality,fx_matt_brewing_company,american_strong_ale,7.5
great_northern_good_medicine_strong_red_ale,great_northern_brewing_company,american_strong_ale,8.0
barleys_johns_reds_on_vacation,barley_johns_brew_pub,amber_ale,5.4
4_hands_the_woodman,4_hands_brewing_company,imperial_stout,9.0
dogfish_head_olde_school_barleywine,dogfish_head_brewery,barley_wine,15.0
bells_traverse_city_third_coast_old_ale,bells_brewery,old_ale,12.0
central_waters_brewers_reserve_bourbon_barrels_barleywine,central_waters_brewing_co,barley_wine,11.2
burton_bridges_horizontal_hold,burton_bridge,golden_aleblond_ale,4.5
lagunitas_olde_gnarly_wine,lagunitas_brewing_company_40_heineken_41,barley_wine,10.6
ale_smith_old_numbskull,ale_smith_brewing_company,barley_wine,11.0
rogue_xs_old_crustacean_barleywine,rogue_ales,barley_wine,11.5
hair_of_the_dog_bourbon_doggie_claws_from_the_wood,hair_of_the_dog_brewing_company,barley_wine,9.5
bad_brewing_ho_ho_holy_crap_christmas_ale,bad_brewing_company,american_strong_ale,8.1
uinta_crooked_line_cockeyed_cooper,uinta_brewing_company,barley_wine,11.1
dieu_du_ciel_solstice_dhiver,dieu_du_ciel,barley_wine,10.2
bluegrass_bearded_pats_barleywine_style_ale,bluegrass_brewing_company,barley_wine,11.0
climax_barleywine_10th_anniversary_ale,climax_brewing_company,barley_wine,10.0
almanac_heirloom_pumpkin_barleywine_40_2013_41,hermitage_brewing_company,spiceherbvegetable,12.0
18th_street_deal_with_the_devil_pale_ale,18th_street_brewery,imperial_ipa,8.5
boulder_beer_killer_penguin_barleywine,boulder_beer_company,barley_wine,10.0
21st_amendment_lower_da_boom_40_de_boom_41_barleywine,21st_amendment_brewery,barley_wine,11.5
samuel_adams_griffin_bow_oaked_blonde_barleywine_ale,boston_beer_company,barley_wine,11.5
captain_lawrence_pilot_batch_sisyphus_smile,captain_lawrence_brewing_company,black_ipa,6.7
alaskan_pilot_series_barleys_wine_ale,alaskan_brewing_company,barley_wine,10.7
east_end_gratitude,east_end_brewing_company,barley_wine,11.5
2_brothersthe_parkgreat_northern_kryptonite,2_brothers_brewery,black_ipa,6.9
rock_art_vermonster,rock_art_brewery,barley_wine,10.0
vyturys_t_363_kstantme_269_io_1000,vyturys_40_carlsberg_41,pale_lager,4.9
firestone_walker_helldorado,firestone_walker_brewing_co_40_duvel_moortgat_41,barley_wine,13.2
mikkeller_big_worse_barleys_wine,de_proefbrouwerij,barley_wine,12.0
great_divide_old_ruffian_barrels_aged,great_divide_brewing_company,barley_wine,11.8
ale_smith_old_numbskull_bourbon_barrels_aged,ale_smith_brewing_company,barley_wine,11.0
hangar_24_barrels_roll_no_04_hammerhead_barrels_aged_barleys_wine,hangar_24_craft_brewery,barley_wine,11.2
santa_fe_chicken_killer_barleys_wine,santa_fe_brewing_company,barley_wine,10.0
moylans_old_blarney_barleywine_40_bourbon_barrels_41,moylans_brewery_restaurant,barley_wine,10.0
devils_backbone_black_rock_milk_stout,devils_backbone_brewing_company,sweet_stout,5.6
middle_ages_druid_fluid,middle_ages_brewing,barley_wine,9.5
big_sky_olde_bluehair_barleywine,big_sky_brewing_company,barley_wine,8.8
berkshire_holidale,berkshire_brewing_company,barley_wine,9.5
blue_point_old_howling_bastard,blue_point_brewing_40_ab_in_bev_41,barley_wine,10.0
du_claw_hell_on_wood,du_claw_brewing_company,barley_wine,10.6
rogue_new_crustacean_barleywineish_imperial_ipa_sorta,rogue_ales,barley_wine,10.8
left_hand_oak_aged_widdershins,left_hand_brewing_co,barley_wine,8.8
n_gne_sunturnbrew,n_gne_40_hansa_borg_41,smoked,11.0
fish_tale_starfish_imperial_red,fish_brewing_companyleavenworth_beers,american_strong_ale,7.5
ale_werks_brewmasters_reserve_grand_illumination_ale,ale_werks_brewing_company,barley_wine,11.0
speakeasy_brewers_reserve_old_godfather_barleywine,speakeasy_ales_and_lagers,barley_wine,13.3
free_state_old_backus_barleywine,free_state_brewing_company,barley_wine,10.5
new_england_premeditated_murder_barleywine,new_england_brewing_co,barley_wine,11.8
thomas_hooker_old_marley_barleywine,thomas_hooker_brewing_company,barley_wine,10.0
pipeworks_santa_vs_unicorn_american_barleywine,pipeworks_brewing_company,barley_wine,10.0
redhook_treblehook,redhook_brewery,barley_wine,10.1
austin_beerworks_battle_axe_imperial_red_ale,austin_beerworks,american_strong_ale,8.0
shorts_bourbon_wizard,shorts_brewing_company,barley_wine,11.8
firestone_walker_maltose_falcons_brownywine,firestone_walker_brewing_co_40_duvel_moortgat_41,american_strong_ale,13.6
kentucky_bourbon_barrels_barleywine,alltech_lexington_brewing_and_distilling,barley_wine,10.0
new_england_attempted_red_rum,new_england_brewing_co,barley_wine,
pipeworks_reaper_vs_unicorn,pipeworks_brewing_company,barley_wine,10.0
mountain_goat_before_the_dawn,mountain_goat_beer_40_asahi_holdings_australia_41,black_ipa,7.4
town_hall_twisted_trace,minneapolis_town_hall_brewery,barley_wine,10.9
the_brew_hub_keybilly,the_brew_hub,amber_ale,5.4
ilavar_barleys_wine,ilavar_prvn_svobodn_12_abov_345_esk_12_pivovar,barley_wine,
beerbliotek_flying_couch_night_day,beerbliotek,black_ipa,8.0
sebago_single_batch_series_barleywine,sebago_brewing_company,barley_wine,12.5
leinenkugels_big_eddy_ryewine_ale,leinenkugel_brewing_company_40_tenth_blake_beer_co_41,barley_wine,10.0
half_acre_quakerbridge_barleys_wine,half_acre_beer_company,barley_wine,10.0
4_pines_comfortably_numb,4_pines_brewing_company,stout,5.4
fish_tale_leviathan_barleywine_40_batch_5_41,fish_brewing_companyleavenworth_beers,barley_wine,10.0
austin_beer_gardens_luxury_liner,austin_beer_garden_brewery,imperial_ipa,7.8
driftwood_old_cellar_dweller_barleywine,driftwood_brewery_40_canada_41,barley_wine,14.0
cambridge_barrelaged_blunderbuss_barleywine,cambridge_brewing_company,barley_wine,11.0
mikkeller_big_worst_barleys_wine,de_proefbrouwerij,barley_wine,18.5
alley_kat_olde_deuteronomy_barleys_wine,alley_kat_brewing_company,barley_wine,10.3
tenaya_creek_old_jackalope_barleywine,tenaya_creek_brewery,barley_wine,10.4
black_raven_old_birdbrain_barleywine,black_raven_brewing,barley_wine,12.2
cismontane_deciduous_ipa,cismontane_brewing,american_pale_ale,4.5
appalachian_broad_street_barleys_wine,appalachian_brewing_company_40_pa_41,barley_wine,12.8
the_bruery_oaked_old_richland,the_bruery,barley_wine,11.1
kuhnhenn_extraneous_ale,kuhnhenn_brewing,barley_wine,17.5
newmans_woolly_rhinoceros,celt_experience,bitter,4.3
solemn_oath_heavyweight_ticklefight_champion_of_the_world,solemn_oath_brewery,barley_wine,12.0
marin_old_dipsea_barleywine_style_ale,marin_brewing_company,barley_wine,9.0
crazy_mountain_lawyers,crazy_mountain_brewing_company,barley_wine,10.0
grizzly_peak_steelhead_red_guns_and_money,grizzly_peak_brewing_co,amber_ale,5.5
elysian_cyclops_barleywine,elysian_brewing_40_abin_bev_41,barley_wine,9.8
equinox_entropycal_red_ipa,equinox_brewing,india_pale_ale_40_ipa_41,6.1
ninkasi_critical_hit_barleys_wine,ninkasi_brewing_company,barley_wine,10.0
fifty_fifty_annularity,fifty_fifty_brewing_company,barley_wine,7.5
n_rrebro_little_korkny_ale,n_rrebro_bryghus,barley_wine,12.2
big_bay_boatilla_amber_ale,milwaukee_brewing_company,amber_ale,4.8
dicks_barleys_wine,dicks_brewing_company,barley_wine,10.0
kuhnhenn_vintage_ale,kuhnhenn_brewing,barley_wine,17.0
bristol_old_no_23_barleys_wine,bristol_brewing_company,barley_wine,11.2
bills_foggy_notion_weissbier,bills_tavern_and_brewhouse,german_hefeweizen,
kuhnhenn_american_barleys_wine,kuhnhenn_brewing,barley_wine,11.5
1516_grand_reserve_triple_barrique,1516_brewing_company,belgian_strong_ale,
columbus_bourbon_barrels_aged_uncle_rusty,columbus_brewing_company,american_strong_ale,
horseheads_domination_ale,horseheads_brewing,barley_wine,12.0
brutopian_rockets_fuel,brutopia,imperial_ipa,11.0
hopworks_bourbon_aged_noggin_floggin_barleys_wine,hopworks_urban_brewery,barley_wine,9.5
shoreline_big_bourbon_series_discombobulation_celebration_ale,shoreline_brewery,barley_wine,13.0
east_end_gratitude_40_bourbon_barrels_aged_41,east_end_brewing_company,barley_wine,
18th_street_barrels_aged_devils_spear,18th_street_brewery,barley_wine,11.5
fifty_fifty_old_conundrum_barleys_wine,fifty_fifty_brewing_company,barley_wine,9.1
labri_de_la_temp_te_corps_mort,labri_de_la_temp_te,barley_wine,9.0
13_virtues_patience_imperial_stout,13_virtues_brewing_company,imperial_stout,10.5
tired_hands_mother_danimal,tired_hands_brewing_company,barley_wine,11.2
portsmouth_barleywine,portsmouth_brewery,barley_wine,11.5
kane_vengeful_heart,kane_brewing_company,barley_wine,10.2
town_hall_twisted_reality_barleywine,minneapolis_town_hall_brewery,barley_wine,11.0
oskar_blues_old_double_bagger_40_odb_41,oskar_blues_brewery,barley_wine,13.2
union_craft_chessie_barleywine,union_craft_brewing_company,barley_wine,9.8
terrapin_oaked_big_hoppy_monster,terrapin_beer_company,imperial_ipa,10.6
denali_single_engine_red,denali_brewing_company,amber_ale,5.6
barrier_tenderfoot,barrier_brewing_company,imperial_ipa,8.2
phillips_trainwreck_barleys_wine,phillips_brewing_co,barley_wine,10.0
rock_bottoms_boston_liquid_courage_barleys_wine,rock_bottom_boston,barley_wine,11.0
haymarket_clares_right_hook,haymarket_pub_brewery,barley_wine,12.5
smuttynose_smuttlabs_ol_grundy_humper,smuttynose_brewing_company,barley_wine,10.8
saint_arnould_bishops_barrels_10,saint_arnold_brewing_company,barley_wine,12.7
grand_lake_barrels_aged_super_chicken_barleys_wine,grand_lake_brewing_co,barley_wine,11.0
four_peaks_hopsquatch_barleywine,four_peaks_brewing_company,barley_wine,11.5
big_rig_release_the_hounds,big_rig_brewery,black_ipa,6.2
cape_ann_fishermans_tea_party,cape_ann_brewing_company,barley_wine,9.0
5_rabbits_ponche,5_rabbit_cerveceria,barley_wine,11.5
carolina_old_392_barleywine,carolina_brewing_company,barley_wine,9.3
odell_gramps,odell_brewing_company,sweet_stout,6.4
golden_city_centurion_barleywine_ale,golden_city_brewery,barley_wine,11.2
13_virtues_mob_barleywine,13_virtues_brewing_company,barley_wine,9.0
big_time_old_wooly_barleywine,big_time_brewery,barley_wine,9.0
cahaba_liquidambar_amber_ale,cahaba_brewing_company,amber_ale,5.5
harmon_super_samurai_barleys_wine_ale,harmon_brewery_restaurant,barley_wine,11.0
mikkeller_three_floyds_risgoop,de_proefbrouwerij,barley_wine,10.4
elysian_the_gourdfather_pumpkin_barleywine,elysian_brewing_40_abin_bev_41,spiceherbvegetable,11.2
elevator_barrels_aged_barleys_wine,elevator_brewing_company,barley_wine,
breakwater_wellenbrecher_lager,breakwater_brewing_company,premium_lager,5.2
alcatraz_annihilator_doppelbock,alcatraz_brewing,doppelbock,8.5
612_brew_mary_ann,612_brew,spiceherbvegetable,4.1
boundary_bay_old_founder,boundary_bay_brewery_and_bistro,barley_wine,10.0
mighty_oak_snowbeard,mighty_oak,bitter,4.0
olde_johnnie_ale,cold_spring_brewery,amber_ale,4.7
black_husky_beware_of_dog_series_headbutter_barleywine,black_husky_brewing,barley_wine,
revolution_barrels_aged_institutionalized_barleys_wine,revolution_brewing_company,barley_wine,13.0
tighthead_barrels_aged_old_kaya_dog_barleywine,tighthead_brewing_company,barley_wine,10.3
fort_george_hogfather,fort_george_brewery,imperial_porter,8.2
white_birch_barleys_wine_ale,white_birch_brewing,barley_wine,9.0
nebraska_inception_series_runnin_with_the_devil,nebraska_brewing_company,barley_wine,11.9
anderson_valley_barrels_aged_horn_of_the_beer_barleys_wine,anderson_valley_brewing_company,barley_wine,8.6
brew_dog_clown_king,brew_dog,barley_wine,12.0
creature_comforts_tritonia,creature_comforts_brewing_company,grodziskiegoselichtenhainer,4.5
brew_dog_oskar_blues_shipwrecker_circus,brew_dog,barley_wine,10.5
snipes_mountain_roza_reserve,snipes_mountain_microbrewery,barley_wine,9.2
cathedral_squared_repent_rye,crown_valley_brewing_distilling,barley_wine,9.0
abbot_brew_house_benedictus_primus,abbot_brew_house,stout,7.0
burnt_hickory_killdozer_12_point_buck_ale,burnt_hickory_brewery,barley_wine,13.0
ladyface_oaked_bluebelly_barleywine,ladyface_ale_companie,barley_wine,10.5
copperhead_red,copperhead_brewery,amber_ale,5.3
block_15_hypnosis,block_15_brewery,barley_wine,12.0
excel_ryeday_the_13th,excel_brewing_company,barley_wine,12.0
grado_plato_strada_s_felice,birrificio_grado_plato,spiceherbvegetable,8.0
napa_smith_grateful_dog_barleywine,napa_smith_brewery,barley_wine,10.0
tired_hands_stoner_witch,tired_hands_brewing_company,barley_wine,10.8
drakes_rakish_ryewine,drakes_brewing_company,barley_wine,11.5
mother_foggy_notion_single_barrels,mothers_brewing_company,barley_wine,10.8
la_voie_malt_e_polissonne,la_voie_malt_e,barley_wine,10.0
revolution_mineshaft_gap,revolution_brewing_company,barley_wine,13.0
twisted_pine_bough_breaker_barleywine,twisted_pine_brewing,barley_wine,9.1
brakspear_downpour,brakspear_40_marstons_41,bitter,4.5
albuquerque_the_dukes_pale_ale,albuquerque_brewing_company,american_pale_ale,6.0
burnt_hickory_coastal_empire_march_to_the_sea,burnt_hickory_brewery,barley_wine,11.0
piece_barrels_aged_moose_knuckle,piece_brewery_pizzeria,barley_wine,
jackie_os_really_nelson_india_red_ale,jackie_os_pub_brewery,amber_ale,7.0
danimal_big_bang,xt_brewing,specialty_grain,4.6
sockeye_old_devils_tooth_barleywine,sockeye_brewing,barley_wine,10.3
5_season_north_cloud_9_barleywine,5_seasons_north,barley_wine,10.4
fifty_fifty_cherry_annularity,fifty_fifty_brewing_company,barley_wine,12.5
new_albanian_hoosier_daddy_crimson_cream_ale,new_albanian_brewing_company,american_strong_ale,7.0
brouhaha_gaz_de_course,broue_pub_brouhaha,barley_wine,12.0
hay_camp_hoplessness_barleywine,hay_camp_brewing_company,barley_wine,9.1
du_lac_saintjean_frappabord,microbrasserie_du_lac_saintjean,barley_wine,11.0
port_jeff_cold_north_wind,port_jeff_brewing_company,barley_wine,8.7
lompoc_bourbon_barrels_aged_old_tavern_rat,lompoc_brewing,barley_wine,9.7
10_barrels_mike_saw_a_sasquatch_session_ale,10_barrel_brewing_40_ab_in_bev_41,golden_aleblond_ale,4.7
crazy_mountain_old_soul_belgian_strong_ale,crazy_mountain_brewing_company,belgian_strong_ale,7.5
union_craft_chessie_barleywine_barrels_aged,union_craft_brewing_company,barley_wine,9.8
barrington_yule_fuel,barrington_berkshire_mountain_brewery,barley_wine,11.0
walking_man_bourbon_barrels_old_stumblefoot,walking_man_brewing,barley_wine,13.0
equinox_midwinter_warmer,equinox_brewing,barley_wine,10.0
figure_eight_bourbon_barrels_aged_jumbo_love,figure_eight_brewing,barley_wine,
airways_autumnfest_lager,airways_brewing_company,oktoberfestm_rzen,
lighthouse_siren_red_ale,lighthouse_brewing_40_canada_41,american_strong_ale,8.0
bluejacket_high_society,bluejacket,barley_wine,9.6
barleys_bb_10_40_dexi_41,birrificio_barley,american_strong_ale,10.0
capitol_city_slobberknocker_barleywine,capitol_city_brewing_company,barley_wine,11.5
beer_works_hercules_strong_ale,beer_works,barley_wine,11.5
ale_smith_yule_smith_40_summer_41_india_pale_ale,ale_smith_brewing_company,imperial_ipa,8.5
ale_asylum_diablo_belga,ale_asylum,abbey_dubbel,9.2
birra_del_borgo_sedicigradi,birra_del_borgo,barley_wine,16.0
brewsters_blue_monk_barleys_wine,brewsters_brewing_co_alberta,barley_wine,9.9
motor_city_winter_ale,motor_city_brewing_works,american_strong_ale,8.8
side_project_anabasis,perennial_artisan_ales,barley_wine,14.0
de_molen_bommen_granaten_cascade_dry_hopped,brouwerij_de_molen,barley_wine,15.2
empire_barleys_wine,empire_brewing_company,barley_wine,12.5
quidi_vidi_1892_traditional_ale,quidi_vidi_brewing_company,amber_ale,5.0
barrier_undertow_dunkel_rauch,barrier_brewing_company,smoked,5.5
devils_canyon_barrels_of_monkey_barleywine,devils_canyon_brewing_co,barley_wine,16.0
wormtown_beer_goggles_barleywine,wormtown_brewing_co,barley_wine,10.0
mike_hess_ordeum_rex_barleys_wine,mike_hess_brewing_company,barley_wine,11.5
barnstormer_dead_stick_stout,barnstormer_brewing_and_pizzeria,stout,7.0
hangar_24_barrels_roll_no_04_hammerhead_bourbon_barrels_aged_with_chai_tea,hangar_24_craft_brewery,barley_wine,13.9
8_wired_flat_white_coffee_milk_stout,8_wired_brewing,sweet_stout,5.5
omnipollo_erzulie_barleys_wine,de_proefbrouwerij,barley_wine,13.0
les_brasseurs_du_temps_mea_magna_culpa,les_brasseurs_du_temps,barley_wine,9.0
fredericksburg_enchanted_rock_red_ale,fredericksburg_brewing_company,amber_ale,5.3
pizza_port_old_boneyards_barleywine,pizza_port_40_solana_beach_41,barley_wine,9.8
sprague_farm_barbarian_barleys_wine,sprague_farm_brew_works,barley_wine,
crabtree_woody_b_barleys_wine_ale,crabtree_brewing_company,barley_wine,12.0
brew_dog_mash_tag_2015,brew_dog,barley_wine,10.0
pizza_boy_chip_bender_bender_barleywine,pizza_boy_brewing,barley_wine,10.0
aztec_sacrifice_red_ipa,aztec_brewing_company,india_pale_ale_40_ipa_41,7.6
jackie_os_bourbon_barrels_nutted_brick_kiln,jackie_os_pub_brewery,barley_wine,11.5
peter_bs_dr_strangelove,peter_bs_brewpub,india_pale_ale_40_ipa_41,6.1
blue_hills_fortis_pagus,blue_hills_brewery,barley_wine,11.8
telegraph_obscura_aurantium,telegraph_brewing_company,barley_wine,10.0
stranger_land_bishopsgate,strange_land_brewery,barley_wine,10.9
mikkeller_big_worster_barrels_aged_barleys_wine_malaga_edition,de_proefbrouwerij,barley_wine,18.3
hermit_thrush_abbey_series_1_jolly_abbot_barleys_wine,hermit_thrush_brewery,barley_wine,13.0
tricity_wolfs_breath_winter_warmer,trinity_brewhouse,barley_wine,9.0
21st_amendment_bourbon_barrels_lower_da_boom_barleywine,21st_amendment_brewery,barley_wine,9.5
flying_goose_isle_of_pines_barleys_wine,flying_goose_brew_pub,barley_wine,9.4
aardwolf_pinglehead_how_heavy_this_hop,aardwolf,imperial_ipa,9.1
le_castor_vin_no_1_grande_r_serve_40_f_ts_de_rhum_41,microbrasserie_le_castor_le_castor_brewing_co,barley_wine,9.5
devils_backbone_tectonic_barleywine,devils_backbone_brewing_company,barley_wine,11.0
destihl_triton_barleywine,destihl_brewery,barley_wine,11.5
hardywood_x_rva_beard_league_barleywine_2014,hardywood_park_craft_brewery,barley_wine,12.5
amsterdam_x_sawdust_city_x_great_lakes_x_indie_ale_barleys_wine_40_oak_41,amsterdam_brewing_company,barley_wine,10.0
american_old_glory_barleywine,american_brewing_company,barley_wine,10.5
absolution_angels_demise,absolution_brewing_company,india_pale_ale_40_ipa_41,7.2
bullfrog_oak_aged_old_toad_barleywine,bullfrog_brewery,barley_wine,11.5
birdsong_sticky_situation,birdsong_brewing,american_pale_ale,6.0
relic_morgue_party,relic_brewing_company,barley_wine,10.8
odd_side_ales_colossal_oversight,odd_side_ales,barley_wine,12.0
beer_here_farligwine,de_proefbrouwerij,barley_wine,11.0
simeon_jones_river_valley_amber_ale,northampton_brewing_co_40_nb_41,amber_ale,4.5
barleys_browns_sledwreck_winter_ale,barley_browns_brewpub,old_ale,10.5
carlow_oharas_barrels_aged_series_barleys_wine,carlow,barley_wine,9.6
4_noses_bonaparte_barleywine_40_breckenridge_bourbon_barrels_aged_41,4_noses_brewing_company,barley_wine,9.5
broadway_pub_elixir_de_belphegor_barleys_wine,broadway_pub,barley_wine,10.0
eden_the_embalmer,eden_brewery_40_cumbria_41,black_ipa,5.5
amicas_infinite_search,amicas_pizza_microbrew,imperial_stout,12.0
aardwolf_whisperer_in_darkness,aardwolf,barley_wine,10.4
the_brew_gentleman_nonstop_forever_40_batch_1_41,the_brew_gentlemen_beer_company,barley_wine,10.4
laurelwood_bourbon_barrels_olde_reliable,laurelwood_public_house_brewery,barley_wine,
ale_smith_my_bloody_valentine,ale_smith_brewing_company,amber_ale,6.7
epic_cross_fever_amber_ale,epic_brewing_company_40_utco_41,amber_ale,4.8
lagerheads_bed_head_red,lagerheads_brewing_company,amber_ale,5.9
squatters_radio_from_hell_the_brew_033_red_as_hell_ale,squatters_craft_beers,amber_ale,5.5
blue_frog_red_ale,blue_frog_brewery,american_strong_ale,7.7
abbeydale_epiphany,abbeydale,golden_aleblond_ale,4.6
bloomington_lambicaged_ruby_bloom_amber,bloomington_brewing_co,sourwild_ale,
acadian_farms_india_red_ale_40_ira_41,acadian_farms_brewery,india_pale_ale_40_ipa_41,6.9
bridges_port_kingpin_double_red_ale,bridge_port_brewing,american_strong_ale,7.5
east_coast_kick_back_ale,genesee_brewing_company_40_north_american_breweries_41,amber_ale,5.5
hockley_valley_amber,hockley_valley_brewing_malting_company,amber_ale,4.2
