manufacturer,price,title
smithmicrosoftware,16.0,boost_xp
nan,34.0,individual_software_pmmbp6_business_planmaker_professional_2007_win_98_me_2000_xp
nan,10.0,jumpstart_phonics_jc
nan,10.0,trudys_time_place_house
sage_software,226.0,sage_software_acts2005rt_act_70_2005
nan,20.0,the_printshop_20
nan,320.0,motu_digital_performer_dp5_software_music_production_software
nan,10.0,teach_yourself_to_sing
smithmicrosoftware,23.0,personal_imagemanager
nan,1699.0,adobe_production_premium_cs3_software_suite_for_windows_professional_editing_software
nan,15.0,matchbox_cross_town_heros
nan,19.0,h_r_block_taxcut_premium_federal_software_for_mac_and_windows_tax_finance_software
nan,179.0,apple_mac_family_pack_software_five_user_license_with_1year_subscription_apple_mac_software
sibeliussoftwareltd,114.0,sibelius_g7_software_for_guitarists_music_production_software
nan,80.0,nero_nero_7_ultra_edition_enhanced_cddvd_burning_software_for_windows_authoring_software
nan,114.0,apple_mac_os_x_v10_4_tiger_software_single_user_apple_mac_software
globalsoftwarepublishing,13.0,middle_school_math_science
nan,215.0,ableton_live_6_software_educational_discount_additional_license_music_production_software
nan,16.0,kids_power_fun_for_kids
nan,425.0,make_finale_2006_software_music_production_software
nan,30.0,i_copy_dvds_2_ultra_edition
nan,93.0,onone_software_inc_pfb10211_pro_digital_frame_bundle_1u
nan,13.0,custom_land_designer_3d_70
nan,27.0,encore_software_10990_pc_tools_spyware_doctor_2007_win_98_me_2000_xp
nan,25.0,drive_washer_2005
nan,299.0,ableton_live_6_software_educational_discount_music_production_software
nan,16.0,movies_on_psp
nan,200.0,steinberg_wavelab_studio_6_audio_editing_software_competitive_crossgrade_music_production_software
nan,18.0,mavis_beacon_16
nan,99.0,bias_peak_le_5_software_music_production_software
nan,23.0,phonics_success_deluxe_2006
thelearningcompany,10.0,treasure_mathstorm
apple_software,295.0,apple_software_m9953za_remote_desktop_22_10_client
brightermindsmediainc,13.0,the_land_before_time_preschool_adventure
nan,149.0,microsoft_microsoft_office_2004_software_suite_mac_education_apple_mac_software
nan,23.0,mp3_radio_recorder_for_ipod
nan,20.0,marine_aquarium_goldfish_screen_saver_by_encore_software
nan,16.0,tycoon_pack_ages_8_up
nan,37.0,system_mechanic_6_professional
nan,219.0,ableton_live_6_software_upgrade_to_live_6_for_owners_of_live_5_music_production_software
nan,23.0,instant_immersion_translator_deluxe_20
individual_software,30.0,individual_software_prmr12_resumemaker_professional_120
nan,13.0,zone_alarm_pro_5
nan,90.0,intuit_quicken_home_and_business_2007_software_for_windows_tax_finance_software
nan,13.0,instant_play_electric_guitar_express_jc
nan,395.0,vitec_multimedia_dvd_toolbox2_toolbox2_software_authoring_software
nan,37.0,web_page_designer_gold
pgmusicinc,75.0,pg_music_band_in_a_box_software_for_windows_music_production_software
nan,18.0,i_spy_treasure_hunt_with_i_spy_book_and_minicd
nan,50.0,media_100_cinestream_editing_streaming_software_consumer_video_editing_software
nan,30.0,mavis_beacon_teaches_typing_v17_deluxe_pcmac
nan,999.0,adobe_after_effects_professional_7_software_for_windows_effects_software
nan,13.0,topics_presents_ancient_civilizations
nan,800.0,steinberg_cubase_4_software_music_production_software
nan,13.0,simple_movie_maker
nan,200.0,apple_mac_os_x_v10_4_tiger_software_family_pack_apple_mac_software
nan,10.0,jumpstart_1st_grade_jc
nan,995.0,autodesk_autodesk_combustion_4_motion_graphics_software_compositing_software
nan,18.0,instant_landscape_design_30
nan,90.0,symantec_norton_internet_security_30_software_for_macintosh_apple_mac_software
sonypicturesdigitalentertainment,60.0,acid_music_studio_6
nan,889.0,autodesk_combustion_40_compositing_software_win_compositing_software
nan,499.0,microsoft_microsoft_office_pro_2004_software_suite_mac_apple_mac_software
nan,9.0,the_sims_expansion_collection_vol_1
nan,280.0,cakewalk_sonar_6_studio_edition_software_music_production_software
nan,64.0,cisco_837_router_ios_ipfwplus_3des_cisco_systems_s837chpk912410
sibeliussoftwareltd,120.0,sibelius_compass_music_composition_teaching_software_music_production_software
nan,18.0,the_city_of_prague_philharmonic_peter_deneff_yamaha_504168_the_godfather_trilogy_smart_pianosoft
nan,499.0,apple_shake_41_digital_compositing_software_for_mac_os_x_effects_software
nan,299.0,power_production_storyboard_quick_5_software_for_mac_and_windows_animation_software
nan,50.0,corel_ulead_dvd_moviefactory_6_software_for_windows_authoring_software
nan,30.0,resco_explorer_2007_for_pocketpc_windows_mobile_software_for_pocket_pc
nan,70.0,bias_deck_35_le_digital_audio_recording_software_music_production_software
nan,99.0,apple_iwork_06_family_pack_software_apple_mac_software
nan,999.0,adobe_after_effects_professional_70_software_effects_software
nan,15.0,panda_software_gatdef_performa_web_flt_mod_20013k_3yr_a3pgdpbwfhgov
nan,80.0,corel_ulead_dvd_moviefactory_plus_6_software_for_windows_authoring_software
nan,2335.0,microsoft_u0200024_open_sa_biztalk_hipaa_accltr_nt_1p
nan,90.0,corel_ulead_videostudio_11_video_editing_and_dvd_authoring_software_for_windows_authoring_software
nan,100.0,steinberg_sequel_music_software_music_production_software
nan,76.0,make_printmusic_2006_software_music_production_software
symantec_media,19.0,symantec_media_11105095
nan,114.0,sibelius_auralia_2_software_music_production_software
nan,999.0,apple_xsan_san_data_storage_consolidation_and_file_sharing_software_apple_mac_software
nan,17.0,iparrot_portugueseenglish_phrase_translator_software_for_ipod_ipod_software
nan,70.0,intuit_quicken_mac_2007_software_finance_software
nan,280.0,apple_remote_desktop_3_desktop_management_software_10client_edition_apple_mac_software
nan,130.0,pinnacle_studio_ultimate_v11_video_editing_software_for_windows_consumer_video_editing_software
nan,24.0,emc_securid_appl_mnt_ent_ext_22mo_per_u_35055k_app0005000ee22
sibeliussoftwareltd,450.0,sibelius_sibelius_4_software_music_production_software
nan,1699.0,adobe_production_studio_premium_software_suite_video_software_bundles
nan,50.0,roxio_popcorn_2_software_for_mac_av_production_software
nan,400.0,microsoft_microsoft_office_2004_software_suite_mac_apple_mac_software
nan,100.0,crystalgraphics_crystal_3d_impact_pro_animation_software
nan,460.0,cakewalk_sonar_6_producers_edition_software_music_production_software
steinbergmediatechnologies,300.0,steinberg_wavelab_studio_6_audio_editing_software_music_production_software
nan,849.0,adobe_premiere_pro_20_software_professional_editing_software
nan,79.0,apple_iwork_06_software_apple_mac_software
nan,599.0,adobe_captivate_2_software_for_windows_presentation_software
nan,848.0,microsoft_t7400086_win_sbs_cal_2003_20_user_c_sa_805529573505
nan,74.0,h_r_block_taxcut_home_and_business_with_state_efile_efile_and_sage_act_8_win_tax_finance_software
isi_researchsoft,99.0,isi_researchsoft_5229_endnote_9_academic_schools_faculty_nonacademics
nan,380.0,cakewalk_sonar_5_producer_edition_music_production_software
nan,240.0,microsoft_office_2004_software_suite_oem_mac_apple_mac_software
nan,499.0,ableton_live_6_software_music_production_software
nan,2454.0,enfocus_software_ss40sg001_enfocus_pitstop_server_v_40_license_1_user_standard_license_pc_mac_free_shipping
nan,86.0,absolute_software_lfln236_computrace_lojack_for_laptops_3_year_license_win_2000_xp
metoosoftware,44.0,me_too_software_800001_i_copy_dvds_2_win_98_me_2000_xp
nan,28.0,red_mile_entertainment_124_aircraft_power_pack_for_ms_flight_simulator_win_98_me_nt_2000_xp
nan,299.0,cakewalk_sonar_5_producer_edition_competative_upgrade_music_production_software
nan,35.0,black_magic_woman_and_other_songs_recorded_by_santana
nan,42.0,absolute_software_lfln212_computrace_lojack_for_laptops_1_year_license_win_2000_xp
nova_development,350.0,nova_development_rgwn10_winway_resume_deluxe_110
nan,30.0,symantec_11976505_symc_backup_exec_sro_11d_win_system_recovery_option_ml_portfolio_mpk
globalsoftwarepublna,8.0,sudoku_puzzle_addict_unlimited_edition_win_98_me_2000_xp_from_global_software_publ_na
nan,22.0,panda_software_filesecure2006_2650_1yr_b1fs6sbgov
nan,45.0,absolute_software_lflm212_computrace_lojack_for_laptops_1_year_license_mac_102_or_higher
symantec_media,37.0,symantec_media_n18648h
nan,180.0,rosetta_stone_indonesian_level_1_homeschool_edition_cdrom
nan,299.0,appleemagic_logic_express_72_software_music_production_software
nan,312.0,symantec_mail_security_v5_0_for_smtp_with_premium_antispam_25user_symantec
poweronsoftware,115.0,now_software_nuw45e1k_now_uptodate_contact_for_windows
nan,35.0,symantec_n190198_storage_exec_55_for_windows_documentation_kit
nan,1157.0,monarch_std_v9_0_network_starter_4user_rtl_box_datawatch_fpm32c090a04n
nan,18.0,topics_entertainment_80542_instant_immersion_french_20_781735805428
nan,40.0,laplink_software_pafgpcmv01000p0rtpen_laplink_pcmover_complete_product_desktop_management_2_computer_s_complete_product_standard_english_pc
nan,10590.0,1yr_24x7_gold_support_1000u_sup_sw_ud_adv_hw_rep
freeverse_software,20.0,freeverse_software_4001_northland
nan,115.0,sunburst_technology_t03660_sunburst_learn_about_life_science_plants_lab_pack_complete_product_educational_10_user_complete_product_standard_pc_mac
individual_software,25.0,individual_software_prmxw3_professor_teaches_excel_word
enfocus,472.0,enfocus_ss35ug001_pitstop_server_v_35_upgrade_package_1_server_for_windows_and_mac
nan,190.0,serious_magic_visual_communicator_2_web_presentation_software_windows_presentation_software
nan,449.0,smartsound_sonicfire_pro_4_corporate_edition_windows_xp_audio_software_for_video
nan,99.0,apple_ilife_06_family_pack_software_av_production_software
nan,449.0,smartsound_sonicfire_pro_4_corporate_edition_mac_os_x_audio_software_for_video
nan,200.0,steinberg_cubase_studio_4_software_competitive_crossgrade_music_production_software
nan,569.0,eovia_carrara_4_pro_software_macwin_animation_software
nan,25.0,sybex_book_raw_101_better_images_with_photoshop_and_photoshop_elements_photoshop_software
nan,799.0,smartsound_sonicfire_pro_4_mega_bundle_mac_os_x_audio_software_for_video
nan,30.0,mediapilot_kit
nan,499.0,power_production_power_production_storyboard_artist_software_animation_software
nan,199.0,smartsound_sonicfire_pro_4_mac_os_x_audio_software_for_video
nan,1614.0,autodesk_52711051462h326_ais_11_comm_cg_from_acad_m_2005_dvd
nan,340.0,serious_magic_ultra_master_sets_library_1_effects_software
nan,250.0,finaldraft_final_draft_7_screen_writing_software_macwin_screen_writing_software
nan,80.0,datapilot_universal_pro_kit_win_2000_xp_vistamac_1038_or_later
nan,79.0,apple_ilife_06_software_av_production_software
nan,180.0,steinberg_cubase_studio_4_software_educational_discount_music_production_software
nan,230.0,cakewalk_sonar_5_studio_edition_music_production_software
nan,531.0,windows_sbs_premium_2003_r2_upgrade_cddvd_5clt_microsoft_t7501256
nan,499.0,apple_remote_desktop_3_unlimited_client_edition_mac_apple_mac_software
nan,3970.0,avocent_dsv3sw_dsview3_portfilio_b_1_hub_1_spoke_5_usr_software_dsview_v_3_license_5_users_1_hub_1_spoke_win_0636430024974
nan,999.0,apple_mac_os_x_server_tiger_unlimited_apple_mac_software
nan,25.0,panda_software_truprevent_corporate_2006_525_1yr_b1prse6a
nan,229.0,microsoft_excel_2004_spreadsheet_software_mac_apple_mac_software
nan,40.0,laplink_software_pafglle104000p0rtpen_laplink_everywhere_v_40_retail_edition_remote_management_complete_product_remote_management_complete_product_pc
nan,99.0,native_instruments_traktor_dj_studio_3_dj_rig_update_from_traktor_dj_studio_1_and_2_music_production_software
nan,385.0,omniform_v5_0_premium_with_20_filler_lic_nuance_8609xw005_0
nan,17.0,webroot_software_inc_28310_child_safe_3pc_win_2000_xp_vista
nan,13.0,emc_securid_appl_mnt_entupg_ext_10mo_per_u_4000550_app0050000ue10
nan,42.0,webroot_software_inc_50210_spy_sweeper_wantivirus_family_edition_mass_merchant_win_2000_xp
nan,26.0,webroot_software_inc_31250_spy_sweeper_spanish_win_2000_xp
nan,42.0,webroot_software_inc_50410_spy_sweeper_wantivirus_family_edition_small_box_win_2000_xp
individual_software,25.0,individual_software_prmxw3_professor_teaches_excel_word
freeverse_software,19.0,freeverse_software_006_active_lancer
nan,599.0,interscan_viruswall_25_user_trend_micro_vwscwwe6xybupn25
now_software,115.0,now_software_nuw45e1k_now_uptodate_contact_for_windows
individual_software,10.0,individual_software_jcewn5_professor_teaches_windows_jc
individual_software,25.0,individual_software_prmwn5_professor_teaches_windows_xp
nan,47.0,emc_cz24h6175_emc_retrospect_75_client_5pk_windows_emc_insignia_retrospect_clients_v_75_upgrade_package_5_clients_cd_win_0093156011419
punch_software,63.0,punch_software_35100_punch_professional_home_design_suite_small_box
nan,499.0,bias_peak_pro_5_software_music_production_software
nan,20.0,adobe_22101251dg_glp_acrobat_capture_v3_win_cd_set
nan,26.0,encore_software_10599_encore_registry_mechanic_v_51_complete_product_utility_1_user_s_complete_product_standard_pc
abacus_software,29.0,abacus_software_s546_usa_extreme_landscapes_for_fs2004_and_fs2002_3cd_set
nan,34.0,encore_software_12391_encore_math_advantage_2008_educational_pc
nan,23.0,emc_securid_appl_mnt_base_ext_14mo_per_u_505750_app0000750be14
nan,26.0,encore_software_10450_encore_high_school_advantage_v_2007_complete_product_trainingwbt_1_user_complete_product_standard_pc
nan,18.0,encore_software_12021_encore_cool_tools_for_xp_utility_pc
nan,34.0,encore_software_10610_encore_creating_keepsakes_scrapbook_designer_platinum_complete_product_creativity_application_1_user_complete_product_standard_pc
nan,42.0,encore_software_10038_encore_the_print_shop_v_210_deluxe_print_management_pc
nan,24.0,guild_2_pirates_of_the_seas
nan,84.0,ahead_software_70115_nero_7_ultra_edition_enhanced_mini_pc_home_entrmnt_soln
nan,18.0,encore_software_11181_encore_monopoly_here_now_board_game_pc
nan,265.0,upg_crystal_reports_11_pro_french
nan,260.0,appleemagic_logic_pro_72_software_upgrade_music_production_software
webroot_software,32.0,webroot_software_65210_spy_sweeper_3_pc
nan,34.0,encore_software_12361_encore_elementary_advantage_2008_trainingwbt_pc
nan,999.0,appleemagic_logic_pro_72_software_music_production_software
adobeeducationbox,149.0,adobe_audition_20_audio_production_software_educational_discount_audio_software_for_video
nan,14.0,panda_software_ae_gatedef_8050_antispm_mod_50017500_3yr_b3pgdaasjedu
nan,199.0,native_instruments_traktor_dj_studio_3_software_based_dj_rig_music_production_software
nan,40.0,expression_blend_cddvd_eduenglish_microsoft_phj00040
nan,290.0,make_finale_2007_software_educational_discount_music_production_software
nan,24.0,panda_software_ae_clientshield_truprev_20013ku_3yr_b3csprhedu
nan,500.0,nikon_image_authentication_software_other_software
nan,662.0,ventura_10_dvd
nan,14.0,emc_securid_appl_mnt_base_std_6mo_per_u_15052k_app0002000bs6
nan,84.0,intuit_quickbooks_simple_start_edition_2007_software_for_windows_tax_finance_software
nan,180.0,intuit_quickbooks_pro_2007_software_for_windows_tax_finance_software
nan,30.0,mp3_maker_12_deluxe_windows
nan,15.0,emc_auth_mgr_mnt_base_24x7_10m_peru_750510000u_aut0010000be10
nan,60.0,ik_multimedia_groovemaker_25_liveremixing_liveremixing_software_music_production_software
checkpoint_zonelabs,26.0,checkpoint_zonelabs_cpzlmedia1zapwf
nan,130.0,sony_vegas_movie_studio_dvd_v8_platinum_edition_video_editing_software_professional_editing_software
nan,799.0,adobe_premiere_pro_cs3_video_editing_software_for_mac_av_production_software
nan,26.0,bling_software_limited_05013_123_movies_2_ipod_w_av_cables_umd_size
nan,50.0,corel_intervideo_windvd_8_gold_software_for_windows_authoring_software
nan,17.0,symantec_11105054_sym_web_sec_win_30_media_cd_en
nan,295.0,avid_xpress_pro_hd_video_editing_software_academic_win_and_mac_professional_editing_software
nan,130.0,instant_immersion_italian_platinum_win_95_98_me_nt_2000_xp
nan,40.0,pinnacle_mobile_media_organizer_software_for_windows_ipod_software
nan,151.0,adobe_acrobat_v8_0_pro_win_up_from_std_adobe_22020452
nan,229.0,microsoft_powerpoint_2004_software_mac_apple_mac_software
nan,1990.0,autodesk_maya_85_complete_3d_animation_software_slm_animation_software
nan,30.0,h_r_block_taxcut_premium_federal_and_state_software_for_windows_usb_tax_finance_software
nan,114.0,the_sage_group_plc_act_prem_fweb_2005_upg_assr_2pts_lvl_b_25149pts_actua70wb6qb
nan,200.0,finaldraft_final_draft_av_25_screenwriting_software_macwin_screen_writing_software
nan,199.0,digidesign_pro_tools_hd_73_software_upgrade_music_production_software
nan,20.0,adobe_61028030dg_glp_pdf_gen_psdistiller_lnx_cd_clp_tlp_72
nan,130.0,corel_ulead_videostudio_11_plus_video_editing_and_dvd_authoring_software_win_authoring_software
nan,64.0,lynda_02384_com_final_cut_pro_5_beyond_the_basics_5_macosx_dvd
nan,165.0,make_finale_allegro_software_music_production_software
nan,145.0,victory_multimedia_swolf6r_submitwolf_v6_0_9xment_2kxp_by_trellian_llc_free_shipping
nan,280.0,finaldraft_scriptwriter_s_suite_25_screenwriting_software_macwin_screen_writing_software
nan,19.0,kutoka_interactive_61208_mias_math_adventure_just_in_time_win_95_98_me_2000_xpmac_869x_classic_x_v10_1_or_higher
nan,74.0,intuit_quicken_premier_2007_software_for_windows_tax_finance_software
freeverse_software,29.0,freeverse_software_5003_bumpercar_20_mac_web_browser
nan,150.0,steinberg_wavelab_studio_6_audio_editing_software_educational_discount_music_production_software
nan,36.0,designing_forms_with_microsoft_office_infopath_2007
nan,430.0,make_finale_2007_software_music_production_software
nan,2250.0,arcserve_bkup_protection_suite_exch_r11_5_upgv_prod_only
nan,100.0,mackie_tracktion_3_project_bundle_music_production_software
webroot_software,27.0,webroot_software_54210_desktop_firewall
nan,296.0,adobe_22011152_audition2_win_retail_ue_1u
punch_software,46.0,punch_software_38100_punch_super_home_suite_small_box
nan,18.0,encore_software_10478_encore_printmaster_v_170_gold_complete_product_creativity_application_1_user_s_complete_product_standard_pc
nan,18.0,encore_software_10546_encore_tlc_star_flyers_2nd_grade_learning_system_2007_complete_product_educational_1_user_complete_product_standard_pc_mac
nan,18.0,encore_software_10647_encore_math_advantage_2007_complete_product_educational_1_user_complete_product_standard_pc
nan,179.0,symantec_antivirus_v10_2_sbs_for_workstations_network_servers_5user_symant
nan,18.0,encore_software_12441_encore_spongebob_squarepants_typing_fun_time_management
nan,75.0,sco_operations_unixware_v_714_license_da400uw00w7_14
nan,34.0,encore_software_12371_encore_middle_school_advantage_2008_trainingwbt_pc
nan,29.0,preston_reed_homespun_video_641054_the_guitar_of_preston_reed
nan,18.0,encore_software_10568_encore_hoyle_puzzle_board_games_2005_complete_product_puzzle_game_1_user_complete_product_standard_pc
nan,18.0,encore_software_12491_encore_kissing_canines_screen_saver
nan,37.0,panda_software_webadmin_101250u_1yr_b1aspwad
nan,18.0,encore_software_460001_the_big_box_of_art_410000_9598me_nt4w2kxp_win_95_98_me_nt_2000_xp
citrix_sys,46.0,citrix_sys_mw73htc1000_metaframe_conf_mgr_30media_kit
nan,321.0,onone_software_inc_gfn42001_genuine_fractals_print_pro_v_41_with_nik_sharpener_pro_20_license_standard_license_pc_mac
nan,70.0,1998_sourcebase_cdrom
nan,18.0,encore_software_10566_encore_hoyle_card_games_2005_complete_product_sports_game_1_user_complete_product_standard_pc
nan,18.0,encore_software_12411_encore_adventure_workshop_preschool1st_grade_8th_edition_educational_pc
nan,18.0,encore_software_10374_encore_professor_fuji_s_sudoku_deluxe_complete_product_educational_game_1_user_s_complete_product_standard_pc
nan,831.0,vpn_manager_10_fireboxes_watchguard_wg4010
nan,26.0,encore_software_10033_encore_the_print_shop_v_210_complete_product_print_management_1_user_s_complete_product_standard_pc
nan,18.0,encore_software_10476_encore_home_and_business_lawyer_2006_deluxe_complete_product_legal_reference_1_user_complete_product_standard_pc
nan,18.0,encore_software_10593_encore_tlc_clue_finders_math_learning_system_2007_complete_product_educational_1_user_complete_product_standard_pc_mac
nan,18.0,encore_software_12511_encore_alien_disco_safari_actionadventure_pc
nan,18.0,encore_software_10676_encore_hoyle_casino_2007_complete_product_puzzle_game_1_user_complete_product_standard_pc
sibeliussoftwareltd,250.0,sibelius_sibelius_4_software_educational_discount_music_production_software
nan,112.0,microsoft_05903871_molpc_word_sa
nan,200.0,poser_7_win_2000_xpmac_104_or_higher_ub
masque,19.0,masque_10194_slots_from_bally_gaming_pc
nan,55.0,intuit_quicken_deluxe_2007_software_for_windows_tax_finance_software
nan,48.0,panda_software_bus_sec_2006_w_truprevent_251500_3yr_b3pbsa6egov
nan,99.0,apple_mac_software_1year_subscription_apple_mac_software
nan,400.0,steinberg_cubase_4_software_competitive_crossgrade_music_production_software
nan,15.0,donny_hathaway_yamaha_503770_a_donny_hathaway_collection_smart_pianosoft
nan,349.0,adobe_audition_20_audio_production_software_music_production_software
nan,34.0,encore_software_10485_encore_printmaster_v_170_platinum_complete_product_creativity_application_1_user_complete_product_standard_pc
computerassociatesinternational,836.0,computer_associates_mdlweb99000352_model_web_publisher_352
nan,19.0,encore_software_25005_encore_marine_aquarium_v_20_complete_product_screen_saver_1_user_s_complete_product_standard_pc_mac
nan,18.0,emc_keon_web_passport_peru_4000150000u_kwp500000
nan,999.0,adobe_after_effects_cs3_professional_software_for_mac_effects_software
nan,60.0,sibelius_groovy_music_teaching_software_music_production_software
nan,99.0,roxio_easy_media_creator_9_suite_software_for_windows_authoring_software
nan,15.0,emc_auth_mgr_mnt_entext_21m_peru_200005500000_aut0500000ee21
nan,27.0,freeverse_software_4024_freeverse_robin_hood_the_legend_of_sherwood_strategy_game_mac
nan,145.0,3mds_network_operations_managerdiy_annual_subscptn_101_500u
sibeliussoftwareltd,180.0,sibelius_photoscore_professional_scanning_software_music_production_software
nan,50.0,corel_intervideo_dvd_copy_5_platinum_software_for_windows_authoring_software
nan,48.0,sunburst_to6090_key_skills_for_math_subtracti
nan,30.0,intuit_quicken_basic_2007_software_for_windows_tax_finance_software
nan,15.0,emc_securid_appl_mnt_base_std_8mo_per_u_25053500_app0003500bs8
nan,110.0,student_home_learning_system
nan,30.0,corel_intervideo_dvd_copy_5_express_software_for_windows_authoring_software
nan,749.0,power_production_power_production_storyboard_artist_v4_2_software_animation_software
nan,90.0,adobe_premiere_elements_30
nan,350.0,steinberg_cubase_4_software_educational_discount_music_production_software
nan,1699.0,adobe_production_premium_cs3_software_suite_for_mac_av_production_software
nan,30.0,solid_gold
nan,100.0,adobe_premiere_elements_3_video_editing_software_for_windows_consumer_video_editing_software
freeverse_software,19.0,freeverse_software_4015_big_bang_board_games
individual_software,25.0,individual_software_protsm_hanes_tshirt_maker_deluxe
onone_software_inc,66.0,onone_software_inc_mpr40212
punch_software,63.0,punch_software_35100_punch_professional_home_design_suite_small_box
punch_software,36.0,punch_software_20100_punch_5_in_1_home_design
nan,38.0,make_songwriter_software_music_production_software
punch_software,119.0,punch_software_41100_punch_home_design_architectural_series_18
freeverse_software,24.0,freeverse_software_010_wingnuts_2_raina_s_revenge
nan,178.0,business_objects_t59je56wx_crystal_rpt_11_report_essentials_cbt
freeverse_software,29.0,freeverse_software_4024_robin_hood_the_legend_of_sheerwood
systran_boxed,402.0,systran_boxed_b671enwdvd7
nan,20.0,panda_software_filesecure2006_w_truprevent_10012k_2yr_b2fs6ggov
nan,15.0,ringtone_media_studio_20_bil
nan,225.0,cisco_ciscoworks_v_61_for_windows_upgrade_cww6_1_winmr
individual_software,10.0,individual_software_jcewn5_professor_teaches_windows_jc
nan,332.0,office_mac_2004_microsoft_73101002
individual_software,25.0,individual_software_prmwn5_professor_teaches_windows_xp
nan,329.0,firebox_x550e_gateway_antivirus_intrusion_prevention_service_1yr_watchguard
freeverse_software,19.0,freeverse_software_005_solace
aspyr_media,40.0,aspyr_media_10900_star_wars_battlefront_mac
freeverse_software,19.0,freeverse_software_006_active_lancer
nan,22.0,yamaha_501253_sue_downs_sue_s_noodles
nan,67.0,sound_forge_audio_studio_9
nan,272.0,windows_vista_business_sp_microsoft_66j00063
punch_software,46.0,punch_software_38100_punch_super_home_suite_small_box
punch_software,46.0,punch_software_17100_punch_super_home_suite
nan,25.0,flyboys_squadron_mac
nan,44.0,microsoft_student_with_encarta_premium_2008_complete_package
nan,125.0,software_cinema_dvdrom_dvdrom_the_painted_portrait_for_photographers_training_photoshop_software
webroot_software,32.0,webroot_software_65210_spy_sweeper_3_pc
nan,60.0,punch_software_14100_punch_home_design_suite_professional_architectural_1_user_s_pc
nan,24.0,phillip_keveren_501056_hollywood_volume_1
nan,499.0,synercard_962011004_asure_id_express_software_and_quick_754563863694
webrootsoftwareinc,26.0,webroot_software_inc_17210_window_washer_win_98_me_2000_xp
nan,154.0,ca_iss2007lec10_ca_internet_sec_ste_2007_wwarranty_xl_box_ecommerce_10u_0757943317589
nan,35.0,webroot_software_inc_28410_child_safe_win_98_me_2000_xp_vista
nan,50.0,punch_software_punch_super_home_suite
nan,16.0,panda_software_ae_gatedef_8050_av_mod_10012ku_1yr_b1pgdaavgedu
onhandsoftware,10.0,csdc_jc212_spanish_123_on_hand_software
punch_software,46.0,punch_software_17100_punch_super_home_suite
nan,629.0,computer_associates_ca_server_protection_r3_1_base_5u_spa_nonreturnable
nan,22.0,panda_software_dominosecure_101250_1yr_b1ds6d
nan,46.0,punch_software_17100_punch_super_home_suite_v_30_complete_product_architectural_1_user_complete_productcomplete_productstandard_english_pc
nan,20.0,panda_software_gatdef_performa_antimal_ware_mod_251500_1yr_a1pgdpbavegov
nan,51.0,onone_software_ele10211_on1_essentials_v_10_for_photoshop_elements_complete_product_graphicsdesigning_1_user_complete_product_standard_english_pc_mac
nan,240.0,microsoft_windows_vista_ultimate_upgrade
sonypicturesdigitalentertainment,180.0,sony_media_software_cinescore_soundtrack_creation_software_audio_software_for_video
nan,125.0,software_cinema_dvd_rom_how_to_wow_best_of_photoshop_cs2_training_photoshop_software
nan,275.0,onone_software_pps30212_on1_plugin_suite_v_30_for_adobe_photoshop_upgrade_image_collectioneditingarchive_pc_mac_intelbased_mac
nan,366.0,onone_software_pps30211_on1_plugin_suite_v_30_for_adobe_photoshop_complete_product_image_collectioneditingarchive_complete_product_pc_mac_intelbased_mac
nan,20.0,symantec_pcanywhere_110_windows
nan,85.0,punch_software_86100_prof_home_design_platinum_v10_sb_win_98_me_nt_2000_xp
nan,89.0,avanquest_pdfxp50005_expert_pdf_pro_5_5_user_pack_uk
nan,299.0,software_cinema_dvdrom_dvdrom_photoshop_cs2_combo_set_with_extras_training_photoshop_software
nan,107.0,sonicwall_comprehensive_gateway_security_for_tz_150_series_25_node_sonicwall
nan,22.0,emc_auth_mgr_mnt_entext_17m_peru_25053500_u_aut0003500ee17
nan,80.0,sound_studio_3_for_mac
individual_software,30.0,individual_software_prmr12_resumemaker_professional_120
nan,15.0,emc_auth_mgr_mnt_base_24x7_2m_peru_3050u_aut0000050be2
nan,18.0,encore_software_32179_encore_kid_pix_deluxe_4_home_edition_complete_product_graphicsdesigning_1_user_s_complete_product_standard_pc_mac
nan,14.0,panda_software_gatdef_performa_antispam_mod_20013k_1yr_a1pgdpcashgov
nan,17.0,knowledge_adventure_inc_20223_jumpstart_world_1st_grade_mini_box
nan,36.0,bling_software_limited_873172050209_safekeeper_plus_win_2000_xp
nan,28.0,tshirt_factory_deluxe_30
apple_software,295.0,apple_software_m9953za_remote_desktop_22_10_client
nan,10.0,beginning_web_matrix_starter_kitmicrosoft_microsoft_press_0735618569
nan,396.0,century_software_tt5_century_tinyterm_v_42_x_complete_product_emulation_5_user_s_complete_product_standard_pc
nan,108.0,now_software_num50e1r_uptodate_contact_v_50_complete_product_contact_management_1_user_s_complete_product_standard_mac
nan,50.0,outlook_2007_edu_microsoft_54303865
nan,67.0,onone_software_inc_mpr40212_on1_mask_pro_v_40_upgrade_graphicsdesigning_1_user_upgrade_package_standard_pc_mac
nan,113.0,mindjet_inc_mm7m_mindjet_mindmanager_7_mac_single_user_wwmedia
quark,737.0,quark_119700_quarkxpress_65_mac
punch_software,63.0,punch_software_14100_punch_professional_home_design_suite_for_windows
nan,10268.0,cisco_csab250dtopk9_cisco_security_desktop_agent_win_sol_250_agent_bundle_cisco_security_desktop_agent_license_250_agents_0746320832500
nan,404.0,intuit_inc_284216_qckbks_prem_nonprofit_ed_2005
